MD;Ele;Ele5;EleSimp;EleSimp5;UpscaledThinLayerRemoval;UpscaledThinLayerRemovalSimp;AMPCONS;INSPHASE;RAI;RMS;FLAT;SWT
5029.072892;2;3;2;3;2;3;0.305824429;22.68685722;189274.3125;107044.1875;0.015298961;171897.4219
5029.225292;2;3;2;3;2;3;0.305603534;23.57421684;193186.1875;107147.5625;0.01523461;171752.4531
5029.377692;2;3;2;3;2;3;0.305382609;24.46157646;197098.0781;107250.9375;0.01517026;171607.4844
5029.530092;2;3;2;3;4;3;0.305161715;25.34893608;201009.9844;107354.3047;0.015105911;171462.5313
5029.682492;2;3;2;3;4;3;0.30494082;26.2362957;204921.9063;107457.6719;0.015041563;171317.5938
5029.834892;2;3;2;3;4;3;0.304719955;27.12365532;208833.875;107561.0234;0.014977222;171172.6406
5029.987292;2;3;2;3;4;3;0.30449906;28.01101494;212745.8438;107664.375;0.014912883;171027.7031
5030.139692;3;3;3;3;4;3;0.304271221;28.89556122;216409.6406;107778.4688;0.014855999;170867.4531
5030.292092;3;3;3;3;4;3;0.304006785;29.76535988;218773.6094;107948.8047;0.014838169;170627.0156
5030.444492;3;3;3;3;4;3;0.303734899;30.63216591;220873.5938;108130.5703;0.014828277;170370.2969
5030.596892;3;3;3;3;4;3;0.303463042;31.49897003;222973.625;108312.3281;0.014818375;170113.5781
5030.749292;3;3;3;3;4;3;0.303191185;32.36577606;225073.6875;108494.0938;0.014808468;169856.875
5030.901692;4;3;3;3;4;3;0.302919328;33.23257828;227173.8125;108675.8594;0.014798567;169600.1719
5031.054092;3;3;3;3;4;3;0.302647501;34.09938431;229273.9844;108857.625;0.014788667;169343.4844
5031.206492;4;3;3;3;4;3;0.302375644;34.96618652;231374.2031;109039.3984;0.014778767;169086.7969
5031.358892;4;3;3;3;4;3;0.302103818;35.83299255;233474.4531;109221.1641;0.014768867;168830.1094
5031.511292;4;3;3;3;4;3;0.301831961;36.69979477;235574.75;109402.9297;0.014758967;168573.4219
5031.663692;3;3;3;3;4;3;0.301560134;37.56659699;237675.0938;109584.7031;0.014749067;168316.7344
5031.816092;3;3;3;3;4;3;0.301288307;38.43340302;239775.4844;109766.4688;0.014739167;168060.0625
