MD;Ele;Ele5;EleSimp;EleSimp5;UpscaledThinLayerRemoval;UpscaledThinLayerRemovalSimp;AMPCONS;INSPHASE;RAI;RMS;FLAT;SWT
5114.086704;2;3;2;3;3;3;0.344776422;61.98201752;196753.0625;75526.21875;0.048515488;120637.0469
5114.239104;2;3;2;3;3;3;0.34450835;62.64365387;197001.5156;75535.85938;0.04848348;120574.6875
5114.391504;2;3;2;3;3;3;0.344240964;63.30515289;197244.6406;75544.92969;0.048451487;120512.5156
5114.543904;2;3;2;3;3;3;0.343974292;63.96652222;197482.4063;75553.4375;0.048419498;120450.5234
5114.696304;2;3;2;3;3;3;0.343708336;64.62775421;197714.8594;75561.375;0.048387509;120388.7266
5114.848704;3;3;3;3;3;3;0.343443066;65.28884888;197941.9531;75568.75;0.04835552;120327.1172
5115.001104;4;3;3;3;3;3;0.343178511;65.94981384;198163.7188;75575.5625;0.048323538;120265.6875
5115.153504;4;3;3;3;3;3;0.342914671;66.61064911;198380.1563;75581.80469;0.048291549;120204.4531
5115.305904;3;3;3;3;3;3;0.342651516;67.27133942;198591.25;75587.48438;0.048259568;120143.4063
5115.458304;3;3;3;3;3;3;0.342389047;67.93190765;198797.0469;75592.59375;0.04822759;120082.5547
5115.610704;3;3;3;3;3;3;0.342127323;68.59233093;198997.5;75597.14063;0.048195608;120021.8906
5115.763104;3;3;3;3;3;3;0.341866225;69.25302887;199193.375;75601.42969;0.048162773;119961.7891
5115.915504;3;3;3;3;3;3;0.341605783;69.91383362;199384.4063;75605.32813;0.048129443;119902.0938
5116.067904;3;3;3;3;3;3;0.341345996;70.5745163;199570.1719;75608.67969;0.048096113;119842.5938
5116.220304;3;3;3;3;3;3;0.341086954;71.23506928;199750.6563;75611.47656;0.048062772;119783.2891
5116.372704;3;3;3;3;3;3;0.340828598;71.89550018;199925.875;75613.71875;0.048029423;119724.1797
5116.525104;3;3;3;3;3;3;0.340570957;72.55580139;200095.8281;75615.40625;0.047996063;119665.2656
5116.677504;3;3;3;3;2;3;0.340313971;73.21598053;200260.5156;75616.53906;0.047962703;119606.5469
5116.829904;3;3;3;3;2;3;0.340057701;73.87602997;200419.9531;75617.11719;0.047929332;119548.0234
5116.982304;3;3;3;3;2;3;0.339802116;74.53595734;200574.1094;75617.14063;0.047895961;119489.6953
5117.134704;3;3;3;3;2;3;0.339547247;75.19575501;200723.0156;75616.61719;0.047862571;119431.5625
5117.287104;3;3;3;3;2;3;0.339293063;75.85542297;200866.6719;75615.53125;0.047829181;119373.6328
5117.439504;3;3;3;3;2;2;0.339039564;76.51496887;201005.0625;75613.89844;0.047795784;119315.8984
5117.591904;3;3;3;3;2;2;0.338786751;77.17440033;201138.2344;75611.71094;0.047762372;119258.3594
5117.744304;4;3;3;3;2;2;0.338534653;77.83369446;201266.125;75608.97656;0.047728952;119201.0234
5117.896704;3;3;3;3;2;2;0.338283241;78.49285889;201388.7656;75605.67969;0.047695532;119143.8828
5118.049104;3;3;3;3;2;2;0.338032514;79.15189362;201506.1719;75601.83594;0.047662091;119086.9453
5118.201504;3;3;3;3;2;2;0.337782472;79.81080627;201618.3281;75597.4375;0.047628641;119030.2031
5118.353904;2;3;2;3;2;2;0.337533146;80.46959686;201725.25;75592.49219;0.047595192;118973.6641
5118.506304;2;3;2;3;2;2;0.337284505;81.12825775;201826.9219;75586.99219;0.047561724;118917.3281
5118.658704;2;3;2;3;2;2;0.33703655;81.78678894;201923.3594;75580.9375;0.047528241;118861.1875
5118.811104;2;3;2;3;2;2;0.33678931;82.44519043;202014.5625;75574.33594;0.047494754;118805.2578
5118.963504;2;3;2;3;2;2;0.336542755;83.10346985;202100.5313;75567.17969;0.047461253;118749.5156
5119.115904;2;3;2;3;2;2;0.336296886;83.76161957;202181.2656;75559.47656;0.047427733;118693.9844
5119.268304;2;3;2;3;2;2;0.336051703;84.41963959;202256.7656;75551.21875;0.047394212;118638.6641
5119.420704;2;3;2;3;2;2;0.335789442;85.07605743;201810.2813;75479.66406;0.047354985;118490.8125
5119.573104;2;3;2;3;2;2;0.335514486;85.73131561;200975.1406;75361.04688;0.047311705;118273.7891
5119.725504;3;3;3;3;2;2;0.335240185;86.38654327;200135.5625;75242.03906;0.047268648;118056.3906
5119.877904;3;3;3;3;2;2;0.334966451;87.04173279;199291.7969;75122.65625;0.047225807;117838.6563
5120.030304;3;3;3;2;2;2;0.334693342;87.69688416;198443.8438;75002.89844;0.047183197;117620.5859
5120.182704;3;3;3;2;2;2;0.33442086;88.35200501;197591.7031;74882.78125;0.047140807;117402.1875
5120.335104;2;3;2;2;2;2;0.334148973;89.00709534;196735.4063;74762.28906;0.047098637;117183.4531
5120.487504;2;3;2;2;2;2;0.333877713;89.66213989;195874.8906;74641.42969;0.047056686;116964.3906
5120.639904;2;2;2;2;2;2;0.333607048;90.31716156;195010.2031;74520.20313;0.047014967;116745
5120.792304;2;2;2;2;2;2;0.333336979;90.97213745;194141.3438;74398.60938;0.046973456;116525.2734
5120.944704;2;2;2;2;2;2;0.333067536;91.62708283;193268.3125;74276.64063;0.046932176;116305.2188
5121.097104;2;2;2;2;2;2;0.332798719;92.28199005;192391.0938;74154.3125;0.046891104;116084.8359
5121.249504;2;2;2;2;2;2;0.332530499;92.93686676;191509.7188;74031.60938;0.046850257;115864.1172
5121.401904;3;2;3;2;2;2;0.332262904;93.59170532;190624.1719;73908.54688;0.046809636;115643.0781
5121.554304;3;2;3;2;2;2;0.331995904;94.24650574;189734.4375;73785.10938;0.046769228;115421.7031
5121.706704;4;2;3;2;2;2;0.331729502;94.90127564;188840.5469;73661.3125;0.046729036;115200.0078
5121.859104;4;2;3;2;2;2;0.331463754;95.55599976;187942.5;73537.14844;0.046689067;114977.9766
5122.011504;4;2;3;2;2;2;0.331198573;96.21069336;187040.2813;73412.60938;0.046649307;114755.625
5122.163904;3;2;3;2;2;2;0.330934018;96.86535645;186133.9219;73287.71094;0.046609767;114532.9453
5122.316304;3;2;3;2;2;2;0.330670089;97.51997376;185223.3906;73162.44531;0.046570446;114309.9375
5122.468704;2;2;2;2;2;2;0.330406755;98.17456055;184308.7031;73036.82031;0.046531346;114086.6016
5122.621104;2;2;2;2;2;2;0.330144048;98.82910919;183389.8594;72910.82031;0.046492457;113862.9453
5122.773504;2;2;2;2;2;2;0.329881936;99.48361969;182466.8594;72784.46094;0.046453785;113638.9609
5122.925904;2;2;2;2;2;2;0.329620451;100.138092;181539.7031;72657.73438;0.046415325;113414.6484
5123.078304;2;2;2;2;2;2;0.329359561;100.7925263;180608.4375;72530.64063;0.046377081;113190.0156
5123.230704;2;2;2;2;2;2;0.329099298;101.4469299;179672.9844;72403.1875;0.046339054;112965.0625
5123.383104;2;2;2;2;2;2;0.32883963;102.1012878;178733.4063;72275.36719;0.046301242;112739.7813
5123.535504;2;2;2;2;2;2;0.328580558;102.7556152;177789.6719;72147.1875;0.046263643;112514.1797
5123.687904;2;2;2;2;2;2;0.328322142;103.4099045;176841.8125;72018.64063;0.046226252;112288.25
5123.840304;2;2;2;2;2;2;0.328064323;104.064148;175889.7969;71889.72656;0.046189074;112062
5123.992704;2;2;2;2;2;2;0.327807099;104.7183609;174933.6719;71760.45313;0.046152111;111835.4375
5124.145104;2;2;2;2;2;2;0.32755053;105.3725357;173973.3906;71630.82031;0.046115361;111608.5469
5124.297504;2;2;2;2;2;2;0.327294529;106.0266724;173008.9844;71500.82031;0.046078824;111381.3359
5124.449904;2;2;2;2;2;2;0.327039152;106.6807709;172040.4531;71370.46094;0.046042502;111153.8047
5124.602304;2;2;2;2;2;2;0.326784402;107.3348312;171067.7813;71239.74219;0.046006382;110925.9531
5124.754704;2;2;2;2;2;2;0.326530248;107.9888535;170090.9844;71108.64844;0.045970473;110697.7813
5124.907104;2;2;2;2;2;2;0.32627672;108.6428299;169110.0781;70977.20313;0.045934781;110469.2891
5125.059504;2;2;2;2;2;2;0.326023817;109.2967758;168125.0469;70845.39063;0.045899291;110240.4844
5125.211904;2;2;2;2;2;2;0.32571736;109.886261;166745.0781;70657.1875;0.045861751;109975.2266
5125.364304;2;2;2;2;2;2;0.325401723;110.4638138;165290.0469;70458.41406;0.045823742;109703.25
5125.516704;2;2;2;2;2;2;0.325086802;111.0413513;163832.375;70259.45313;0.045785643;109431.2656
5125.669104;2;2;2;2;2;2;0.324772716;111.6188812;162372.0781;70060.3125;0.045747463;109159.2734
5125.821504;2;2;2;2;2;2;0.324459404;112.1964111;160909.1719;69860.99219;0.045709211;108887.2656
5125.973904;2;2;2;2;2;2;0.324146867;112.7739258;159443.6563;69661.48438;0.045670871;108615.2578
5126.126304;2;2;2;2;2;2;0.323835135;113.3514404;157975.5469;69461.80469;0.045632456;108343.2422
5126.278704;2;2;2;2;2;2;0.323524177;113.9289551;156504.8125;69261.9375;0.045593947;108071.2266
5126.431104;3;2;3;2;2;2;0.323214024;114.5064545;155031.4844;69061.89063;0.045555364;107799.2031
5126.583504;3;2;3;2;2;2;0.322904676;115.0839539;153555.5625;68861.66406;0.045516685;107527.1797
5126.735904;3;2;3;2;2;2;0.322596073;115.6614533;152077.0313;68661.25781;0.045477938;107255.1484
5126.888304;3;2;3;2;2;2;0.322288305;116.238945;150595.875;68460.67188;0.045439087;106983.1172
5127.040704;3;2;3;2;2;2;0.321981281;116.8164291;149112.1406;68259.90625;0.045400158;106711.0859
5127.193104;3;2;3;2;2;2;0.321675062;117.3939133;147625.7813;68058.95313;0.045361146;106439.0547
5127.345504;3;2;3;2;2;2;0.321369678;117.9713974;146136.8281;67857.82813;0.045322035;106167.0234
5127.497904;3;2;3;2;2;2;0.321065038;118.5488739;144645.2656;67656.52344;0.045282845;105894.9922
5127.650304;3;2;3;2;2;2;0.320761204;119.1263504;143151.1094;67455.03125;0.045243565;105622.9688
5127.802704;2;2;2;2;2;2;0.320458174;119.7038193;141654.3594;67253.35938;0.045204185;105350.9375
5127.955104;2;2;2;2;2;2;0.320155919;120.2812958;140155.0156;67051.51563;0.045164727;105078.9141
5128.107504;2;2;2;2;2;2;0.319854468;120.8587647;138653.0625;66849.48438;0.045125175;104806.8984
5128.259904;2;2;2;2;2;2;0.319553822;121.4362259;137148.5;66647.27344;0.045085527;104534.8828
5128.412304;2;2;2;2;2;2;0.319253951;122.0136948;135641.3438;66444.89063;0.045045797;104262.875
5128.564704;3;2;3;2;2;2;0.318954885;122.591156;134131.5938;66242.32031;0.045005966;103990.875
5128.717104;3;2;3;2;2;2;0.318656594;123.1686249;132619.25;66039.57031;0.044966046;103718.875
5128.869504;3;2;3;2;2;2;0.318359107;123.7460861;131104.2969;65836.64844;0.044926025;103446.8828
5129.021904;3;2;3;2;2;2;0.318062395;124.3235474;129586.7578;65633.53906;0.044885915;103174.9063
5129.174304;3;2;3;2;2;2;0.317766488;124.9010162;128066.6328;65430.25391;0.044845708;102902.9297
5129.326704;3;2;3;2;2;2;0.317471385;125.4784775;126543.8984;65226.78906;0.044805408;102630.9688
5129.479104;3;2;3;2;2;2;0.317177057;126.0559464;125018.5781;65023.14453;0.044765007;102359.0156
