MD;Ele;Ele5;EleSimp;EleSimp5;UpscaledThinLayerRemoval;UpscaledThinLayerRemovalSimp;AMPCONS;INSPHASE;RAI;RMS;FLAT;SWT
5100.012295;1;2;1;2;2;2;0.317524105;34.93355942;144780.2656;73559.15625;0.019966038;107874.1719
5100.164695;2;2;2;2;2;2;0.317707539;35.51874542;146173.0938;73536.67969;0.019883748;107823.6953
5100.317095;2;2;2;2;2;2;0.317890972;36.10393143;147565.8906;73514.19531;0.019801458;107773.2109
5100.469495;2;2;2;2;2;2;0.318074435;36.68911743;148958.6719;73491.71875;0.019719169;107722.7188
5100.621895;2;2;2;2;2;2;0.318257898;37.27430725;150351.4063;73469.23438;0.019636886;107672.2109
5100.774295;2;2;2;2;2;2;0.318441391;37.85949326;151744.1406;73446.75;0.019554606;107621.7031
5100.926695;2;2;2;2;2;2;0.318624884;38.44468308;153136.8281;73424.26563;0.019472333;107571.1797
5101.079095;2;2;2;2;2;2;0.318808407;39.02987289;154529.4844;73401.78125;0.019390056;107520.6484
5101.231495;2;2;2;2;2;2;0.318991929;39.61506271;155922.125;73379.29688;0.019307783;107470.1172
5101.383895;2;2;2;2;2;2;0.319175482;40.20025253;157314.7344;73356.8125;0.019225512;107419.5625
5101.536295;2;2;2;2;2;2;0.319359034;40.78544617;158707.2969;73334.32813;0.019143248;107369.0078
5101.688695;2;2;2;2;2;2;0.319542587;41.37063599;160099.8594;73311.84375;0.019060982;107318.4375
5101.841095;2;2;2;2;2;2;0.319726169;41.95582962;161492.375;73289.35156;0.018978719;107267.8594
5101.993495;2;2;2;2;2;2;0.319909751;42.54102325;162884.875;73266.85938;0.018896459;107217.2813
5102.145895;2;2;2;2;2;2;0.320093393;43.12621689;164277.3438;73244.375;0.018814204;107166.6875
5102.298295;2;2;2;2;2;2;0.320277005;43.71141052;165669.7813;73221.88281;0.018731948;107116.0859
5102.450695;2;2;2;2;2;2;0.320460647;44.29660797;167062.1875;73199.39063;0.018649695;107065.4688
5102.603095;2;2;2;2;2;2;0.320644289;44.88180161;168454.5625;73176.89063;0.01856745;107014.8516
5102.755495;2;2;2;2;2;2;0.320827961;45.46699905;169846.9375;73154.39844;0.018485205;106964.2188
5102.907895;2;2;2;2;2;2;0.321011633;46.0521965;171239.2656;73131.90625;0.01840296;106913.5781
5103.060295;2;2;2;2;2;2;0.321195334;46.63739395;172631.5625;73109.40625;0.018320721;106862.9375
5103.212695;2;2;2;2;2;2;0.321379036;47.2225914;174023.8438;73086.90625;0.018238481;106812.2734
5103.365095;2;2;2;2;2;2;0.321561128;47.80584717;175326.5625;73060.88281;0.018163312;106755.7969
5103.517495;2;2;2;2;2;2;0.32173577;48.38025665;176221.8125;73018.84375;0.018120306;106672.8281
5103.669895;2;2;2;2;2;2;0.321906865;48.95043182;176921.8281;72969.11719;0.018092707;106577.1719
5103.822295;2;2;2;2;2;2;0.32207799;49.52060318;177621.8438;72919.39063;0.018065114;106481.5156
5103.974695;2;2;2;2;2;2;0.322249085;50.09077072;178321.8125;72869.65625;0.018037522;106385.8594
5104.127095;2;2;2;2;2;2;0.32242021;50.66093445;179021.7656;72819.92969;0.018009933;106290.1953
5104.279495;2;2;2;2;2;2;0.322591335;51.23109818;179721.7031;72770.19531;0.017982343;106194.5391
5104.431895;2;2;2;2;2;2;0.322762489;51.8012619;180421.5938;72720.45313;0.017954759;106098.8828
5104.584295;2;2;2;2;2;2;0.322933614;52.37142181;181121.4688;72670.71875;0.017927174;106003.2188
5104.736695;2;2;2;2;2;2;0.323104769;52.94158173;181821.3125;72620.97656;0.01789959;105907.5547
5104.889095;2;2;2;2;2;2;0.323275954;53.51173782;182521.1406;72571.23438;0.017872009;105811.8984
5105.041495;2;2;2;2;2;2;0.323447138;54.08189011;183220.9375;72521.48438;0.017844435;105716.2344
5105.193895;2;2;2;2;2;2;0.323618323;54.65204239;183920.7031;72471.73438;0.017816858;105620.5703
5105.346295;2;2;2;2;2;2;0.323789507;55.22219086;184620.4531;72421.98438;0.017789286;105524.9063
