MD;Ele;Ele5;EleSimp;EleSimp5;UpscaledThinLayerRemoval;UpscaledThinLayerRemovalSimp;AMPCONS;INSPHASE;RAI;RMS;FLAT;SWT
5116.1442;1;2;1;2;2;2;0.313352406;75.5146637;126881.5391;46097.75391;0.217255965;62945.76563
5116.2966;2;2;2;2;2;2;0.313596845;76.13530731;126766.2656;45954.35938;0.217279494;62775.51953
5116.449;2;2;2;2;2;2;0.313841254;76.7559433;126650.9844;45810.96484;0.217303023;62605.27344
5116.6014;2;2;2;2;2;2;0.314085662;77.37657166;126535.7109;45667.56641;0.217326567;62435.02344
5116.7538;1;2;1;2;2;2;0.314330101;77.99720764;126420.4297;45524.16797;0.21735011;62264.76953
5116.9062;2;2;2;2;2;2;0.31457448;78.61782837;126305.1484;45380.76953;0.217373669;62094.51563
5117.0586;3;2;3;2;2;2;0.314818889;79.2384491;126189.8672;45237.37109;0.217397228;61924.26172
5117.211;3;2;3;2;2;2;0.315063268;79.85906982;126074.5859;45093.97266;0.217420787;61754.00781
5117.3634;2;2;2;2;2;2;0.315307677;80.47969055;125959.3125;44950.57422;0.21744436;61583.75
5117.5158;2;2;2;2;2;2;0.315552056;81.10030365;125844.0313;44807.17188;0.217467934;61413.48828
5117.6682;2;2;2;2;2;2;0.315796435;81.72090912;125728.75;44663.77344;0.217491522;61243.22656
5117.8206;2;2;2;2;2;2;0.316040814;82.34151459;125613.4688;44520.375;0.217515111;61072.96094
5117.973;2;2;2;2;2;2;0.316285163;82.96212006;125498.1875;44376.97266;0.2175387;60902.69531
5118.1254;2;2;2;2;2;2;0.316529512;83.5827179;125382.8984;44233.57031;0.217562303;60732.42969
5118.2778;2;2;2;2;2;2;0.316773891;84.20331574;125267.6172;44090.16406;0.217585906;60562.16016
5118.4302;2;2;2;2;2;2;0.317018241;84.82391357;125152.3359;43946.76172;0.21760951;60391.88672
5118.5826;2;2;2;2;2;2;0.31726259;85.44450378;125037.0469;43803.35547;0.217633128;60221.61328
5118.735;2;2;2;2;2;2;0.317506939;86.06509399;124921.7656;43659.95313;0.217656761;60051.33984
5118.8874;3;2;3;2;2;2;0.317751288;86.68567658;124806.4766;43516.54688;0.217680395;59881.0625
5119.0398;3;2;3;2;2;2;0.317995608;87.30625916;124691.1953;43373.14063;0.217704028;59710.78125
5119.1922;3;2;3;2;2;2;0.318239957;87.92684174;124575.9063;43229.73438;0.217727691;59540.5
5119.3446;3;2;3;2;2;2;0.318438321;88.53370667;124323.5938;43071.15234;0.217876226;59360.32813
5119.497;3;2;3;2;2;2;0.318572044;89.12129211;123878.6797;42891.25;0.218200296;59166.26563
5119.6494;3;2;3;2;2;2;0.318687081;89.70332336;123378.2109;42705.19531;0.218575001;58968.19141
5119.8018;3;2;3;2;2;2;0.318802148;90.28536224;122877.7344;42519.14063;0.218949676;58770.12109
5119.9542;3;2;3;2;2;2;0.318917185;90.86740112;122377.25;42333.08203;0.21932435;58572.05078
5120.1066;3;2;3;2;2;2;0.319032222;91.44944;121876.7578;42147.02734;0.219698995;58373.98438
5120.259;3;2;3;2;2;2;0.319147259;92.03147888;121376.2656;41960.96875;0.22007364;58175.92188
5120.4114;3;2;3;2;2;2;0.319262296;92.61352539;120875.7734;41774.91406;0.220448241;57977.85547
5120.5638;2;2;2;2;2;2;0.319377303;93.1955719;120375.2734;41588.85547;0.220822841;57779.79297
5120.7162;2;2;2;2;2;2;0.31949231;93.77762604;119874.7656;41402.79297;0.221197441;57581.73438
5120.8686;2;2;2;2;2;2;0.319607317;94.35968018;119374.25;41216.73438;0.221572012;57383.67578
5121.021;2;2;2;2;2;2;0.319722325;94.94173431;118873.7344;41030.67188;0.221946567;57185.61719
5121.1734;2;2;2;2;2;2;0.319837332;95.52379608;118373.2188;40844.60938;0.222321108;56987.55859
5121.3258;2;2;2;2;2;2;0.319952309;96.10585785;117872.6875;40658.54688;0.222695634;56789.50391
5121.4782;2;2;2;2;2;2;0.320067316;96.68791962;117372.1563;40472.48438;0.223070145;56591.44922
5121.6306;2;2;2;2;2;2;0.320182294;97.26998901;116871.6172;40286.41797;0.223444656;56393.39453
5121.783;3;3;3;2;2;2;0.320297241;97.85205841;116371.0781;40100.35156;0.223819137;56195.34766
5121.9354;3;3;3;3;2;3;0.320412219;98.43412781;115870.5313;39914.28516;0.224193603;55997.30078
5122.0878;3;3;3;3;2;3;0.320527166;99.01619721;115369.9844;39728.21875;0.224568039;55799.25391
5122.2402;3;3;3;3;2;3;0.320642114;99.59827423;114869.4297;39542.15234;0.224942476;55601.20703
5122.3926;2;3;2;3;2;3;0.320757061;100.1803589;114368.8672;39356.08594;0.225316897;55403.16016
5122.545;2;3;2;3;2;3;0.320871979;100.7624359;113868.3047;39170.01563;0.225691304;55205.12109
5122.6974;2;3;2;3;2;3;0.320986897;101.3445129;113367.7344;38983.94922;0.22606568;55007.08203
5122.8498;2;3;2;3;2;3;0.321101815;101.9266052;112867.1641;38797.87891;0.226440042;54809.04297
5123.0022;3;3;3;3;2;3;0.321216732;102.5086975;112366.5859;38611.80859;0.226814404;54611.00391
5123.1546;3;3;3;3;2;3;0.32133162;103.0907898;111866.0078;38425.73828;0.227188736;54412.96875
5123.307;4;3;3;3;2;3;0.321446538;103.6728821;111365.4141;38239.66797;0.227563068;54214.93359
5123.4594;3;3;3;3;2;3;0.321561426;104.2549744;110864.8203;38053.59375;0.227937371;54016.90234
5123.6118;3;3;3;3;2;3;0.321676314;104.8370743;110364.2266;37867.51953;0.228311673;53818.87109
5123.7642;3;3;3;3;2;3;0.321791172;105.4191742;109863.625;37681.44531;0.228685945;53620.84375
5123.9166;2;3;2;3;2;3;0.32190606;106.0012817;109363.0156;37495.37109;0.229060203;53422.81641
5124.069;2;3;2;2;2;2;0.322020918;106.5833893;108862.4063;37309.29297;0.22943446;53224.78516
