MD;Ele;Ele5;EleSimp;EleSimp5;UpscaledThinLayerRemoval;UpscaledThinLayerRemovalSimp;AMPCONS;INSPHASE;RAI;RMS;FLAT;SWT
5042.346591;2;3;2;3;4;3;0.250841498;-4.090076447;22388.14648;66649.76563;0.065133341;102461.0703
5042.498991;2;3;2;3;4;3;0.250472903;-3.477027655;24720.33984;66701.60156;0.064964272;102665.5313
5042.651391;2;3;2;3;4;3;0.250102997;-2.864239931;27054.14844;66753.14063;0.06479618;102870.6484
5042.803791;3;3;3;3;4;3;0.249731824;-2.251712561;29389.57031;66804.375;0.064629085;103076.4219
5042.956191;3;3;3;3;4;3;0.24935931;-1.63944447;31726.59961;66855.30469;0.06446296;103282.8594
5043.108591;3;3;3;3;4;3;0.248985499;-1.02743423;34065.24219;66905.9375;0.06429781;103489.9453
5043.260991;2;3;2;3;4;3;0.248610377;-0.415680796;36405.5;66956.25781;0.064133637;103697.7031
5043.413391;2;3;2;3;4;3;0.248233959;0.195817113;38747.36719;67006.28906;0.063970439;103906.125
5043.565791;2;3;2;3;4;3;0.247856185;0.807060659;41090.84766;67056.01563;0.063808233;104115.2188
5043.718191;2;3;2;3;4;3;0.247477114;1.418051124;43435.9375;67105.44531;0.063647002;104324.9766
5043.870591;2;3;2;3;4;3;0.247096688;2.02878952;45782.64453;67154.57813;0.063486755;104535.4141
5044.022991;2;3;2;3;4;3;0.246714935;2.63927722;48130.96094;67203.40625;0.063327491;104746.5234
5044.175391;2;3;2;3;4;3;0.246331841;3.249515295;50480.89453;67251.9375;0.063169211;104958.3203
5044.327791;2;3;2;3;4;3;0.245947406;3.859504938;52832.43359;67300.17188;0.063011922;105170.7891
5044.480191;3;3;3;3;4;3;0.245561615;4.469247341;55185.58984;67348.10938;0.062855601;105383.9453
5044.632591;3;3;3;3;4;3;0.245199755;5.083761215;57555.91016;67394.22656;0.062707745;105595.7266
5044.784991;4;3;3;3;4;3;0.2449449;5.719574451;59994.10547;67433.58594;0.062592931;105799.2422
5044.937391;3;3;3;3;4;3;0.244793668;6.376199246;62496.99609;67466.60938;0.062510327;105994.5313
5045.089791;3;3;3;3;4;3;0.244639888;7.032644749;64998.90625;67499.77344;0.062428646;106190.1641
5045.242191;4;3;3;3;4;3;0.24448356;7.688910484;67499.82813;67533.07813;0.062347874;106386.1484
5045.394591;4;3;3;3;4;3;0.244324684;8.344993591;69999.75781;67566.51563;0.062268008;106582.4844
5045.546991;4;3;3;3;4;3;0.244163275;9.000894547;72498.69531;67600.09375;0.06218905;106779.1563
5045.699391;3;3;3;3;4;3;0.243999332;9.656611443;74996.63281;67633.82031;0.062110994;106976.1719
5045.851791;3;3;3;3;4;3;0.243832856;10.31214333;77493.57031;67667.67188;0.062033851;107173.5234
5046.004191;4;3;3;3;4;3;0.243663847;10.96748924;79989.49219;67701.67188;0.061957609;107371.2188
5046.156591;4;3;3;3;4;3;0.24349235;11.62264729;82484.40625;67735.8125;0.061882265;107569.2422
5046.308991;4;3;3;3;4;3;0.243318334;12.2776165;84978.3125;67770.08594;0.061807819;107767.5938
5046.461391;4;3;3;3;4;3;0.2431418;12.93239689;87471.19531;67804.5;0.061734267;107966.2813
5046.613791;4;3;3;3;2;3;0.242962778;13.58698559;89963.0625;67839.0625;0.061661616;108165.2891
5046.766191;4;3;3;3;2;3;0.242781267;14.24138165;92453.89844;67873.76563;0.061589856;108364.625
5046.918591;4;3;3;3;2;3;0.242597252;14.89558601;94943.70313;67908.60938;0.061518986;108564.2813
5047.070991;4;3;3;3;2;3;0.242410779;15.54959488;97432.47656;67943.59375;0.061449006;108764.25
5047.223391;4;3;3;3;2;3;0.242221832;16.20341492;99920.25;67978.71875;0.061379917;108964.5391
5047.375791;4;3;3;3;2;3;0.242030472;16.85756302;102409.0625;68014.02344;0.06131199;109165.375
5047.528191;4;3;3;3;2;3;0.241836831;17.51291657;104902.4297;68049.57813;0.061245676;109367.125
5047.680591;3;3;3;3;2;3;0.241646826;18.17258835;107333.6719;68098.46875;0.061166935;109554.8281
5047.832991;3;3;3;3;2;3;0.241477788;18.84947777;109529.1875;68198.17969;0.061037552;109687.6406
5047.985391;3;3;3;3;2;3;0.241324514;19.53964806;111544.5703;68336.54688;0.060868457;109778.5156
5048.137791;3;3;3;3;2;3;0.241169334;20.22994041;113558.5547;68474.91406;0.060698248;109869.4141
5048.290191;3;3;3;3;2;3;0.241012245;20.92035103;115571.1406;68613.28906;0.060526937;109960.3438
5048.442591;4;3;3;3;2;3;0.24085328;21.61088181;117582.3203;68751.66406;0.060354512;110051.3203
5048.594991;4;3;3;3;2;3;0.240692407;22.30152893;119592.0938;68890.04688;0.060180977;110142.3203
5048.747391;4;3;3;3;2;3;0.240529656;22.9922924;121600.4531;69028.42969;0.06000635;110233.3594
5048.899791;4;3;3;3;2;3;0.240365014;23.68317413;123607.3906;69166.8125;0.059830625;110324.4297
5049.052191;4;3;3;3;2;3;0.240198478;24.37417221;125612.9219;69305.20313;0.059653807;110415.5313
5049.204591;4;3;3;3;2;3;0.24003008;25.06528473;127617.0234;69443.59375;0.059475903;110506.6797
