MD;UpscaledThinLayerRemoval;INSPHASE;AMPCONS;RMS;RAI;FLAT;SWT
5480.4564;1;53.90867615;0.261153787;30527.76758;63291.03516;0.01170275;35564.89453
5480.6088;1;54.34177399;0.261611939;30357.94727;63324.62109;0.01166399;35484.98047
5480.7612;1;54.77487564;0.26207009;30188.12891;63358.21094;0.01162524;35405.07031
5480.9136;1;55.20797348;0.262528241;30018.31055;63391.79688;0.01158649;35325.16016
5481.066;1;55.64107513;0.262986392;29848.49023;63425.38281;0.01154774;35245.24609
5481.2184;1;56.07417679;0.263444543;29678.67188;63458.97266;0.01150898;35165.33594
5481.3708;1;56.50727463;0.263902694;29508.85156;63492.55859;0.01147023;35085.42578
5481.5232;1;56.94037628;0.264360845;29339.0332;63526.14844;0.01143148;35005.51172
5481.6756;1;57.37347412;0.264818996;29169.21484;63559.73438;0.01139272;34925.60156
5481.828;1;57.80657196;0.265277147;28999.39453;63593.32031;0.01135397;34845.69141
5481.9804;1;58.23967362;0.265735298;28829.57617;63626.91016;0.01131522;34765.77734
5482.1328;1;58.67277527;0.26619345;28659.75781;63660.49609;0.01127646;34685.86719
5482.2852;1;59.10587311;0.26665163;28489.9375;63694.08594;0.01123771;34605.95703
5482.4376;1;59.53897476;0.267109782;28320.11914;63727.67188;0.01119896;34526.04297
5482.59;1;59.9720726;0.267567933;28150.29883;63761.25781;0.01116021;34446.13281
5482.7424;1;60.40517426;0.268026084;27980.48047;63794.84766;0.01112145;34366.22266
5482.8948;1;60.8382721;0.268484235;27810.66211;63828.43359;0.011082701;34286.30859
5483.0472;1;61.27137375;0.268942386;27640.8418;63862.02344;0.01104395;34206.39844
5483.1996;1;61.70447159;0.269400537;27471.02344;63895.60938;0.01100519;34126.48828
5483.352;1;62.13757324;0.269858688;27301.20313;63929.19531;0.01096644;34046.57422
5483.5044;1;62.5706749;0.270316839;27131.38477;63962.78516;0.01092769;33966.66406
5483.6568;1;63.00377274;0.27077499;26961.56641;63996.37109;0.01088893;33886.75391
5483.8092;1;63.43687439;0.271233141;26791.74609;64029.96094;0.01085018;33806.83984
5483.9616;1;63.86997223;0.271691293;26621.92773;64063.54688;0.01081143;33726.92969
5484.114;1;64.30307007;0.272149444;26452.10938;64097.13281;0.01077268;33647.01953
5484.2664;1;64.73616791;0.272607625;26282.28906;64130.72266;0.01073392;33567.10547
5484.4188;1;65.16927338;0.273065776;26112.4707;64164.30859;0.01069517;33487.19531
5484.5712;1;65.60237122;0.273523927;25942.65039;64197.89844;0.01065642;33407.28125
5484.7236;1;66.03546906;0.273982078;25772.83203;64231.48438;0.01061766;33327.37109
5484.876;1;66.46857452;0.274440229;25603.01367;64265.07031;0.01057891;33247.46094
5485.0284;1;66.88109589;0.274876028;25435.04297;64278.04297;0.010541841;33159.60547
5485.1808;1;67.24786377;0.275214255;25275.14844;64201;0.0105121;33037.06641
5485.3332;1;67.60770416;0.275552481;25115.25391;64123.95703;0.01048236;32914.52344
5485.4856;1;67.96753693;0.275890738;24955.35938;64046.91406;0.01045262;32791.98438
5485.638;1;68.32738495;0.276228964;24795.46484;63969.87109;0.01042288;32669.44531
5485.7904;1;68.68722534;0.276567191;24635.57227;63892.82813;0.01039314;32546.90625
5485.9428;1;69.04706574;0.276905417;24475.67773;63815.78516;0.0103634;32424.36523
5486.0952;1;69.4068985;0.277243644;24315.7832;63738.74219;0.01033366;32301.82617
5486.2476;1;69.76674652;0.2775819;24155.88867;63661.69922;0.01030393;32179.28711
5486.4;1;70.12658691;0.277920127;23995.99414;63584.65625;0.010274191;32056.74609
5486.5524;1;70.48642731;0.278258354;23836.09961;63507.60938;0.01024445;31934.20703
5486.7048;1;70.84627533;0.27859658;23676.20508;63430.56641;0.01021471;31811.66602
5486.8572;1;71.20610809;0.278934807;23516.31055;63353.52344;0.01018497;31689.12695
5487.0096;1;71.56594849;0.279273033;23356.41602;63276.48047;0.01015523;31566.58789
5487.162;1;71.92578888;0.27961129;23196.52148;63199.4375;0.01012549;31444.04688
5487.3144;1;72.2856369;0.279949516;23036.62695;63122.39453;0.01009575;31321.50781
5487.4668;1;72.64546967;0.280287743;22876.73242;63045.35156;0.01006602;31198.9668
5487.6192;1;73.00531006;0.280625969;22716.83789;62968.30859;0.01003628;31076.42773
5487.7716;1;73.36515808;0.280964196;22556.94336;62891.26563;0.010006541;30953.88867
5487.924;1;73.72499847;0.281302452;22397.05078;62814.22266;0.0099768;30831.34766
5488.0764;1;74.08483124;0.281640679;22237.15625;62737.17969;0.00994706;30708.80859
5488.2288;1;74.44467163;0.281978905;22077.26172;62660.13672;0.00991732;30586.26758
5488.3812;1;74.80451965;0.282317132;21917.36719;62583.09375;0.00988758;30463.72852
5488.5336;1;75.16436005;0.282655358;21757.47266;62506.05078;0.00985784;30341.18945
5488.686;1;75.52420044;0.282993585;21597.57813;62429.00781;0.00982811;30218.64844
5488.8384;1;75.88404083;0.283331841;21437.68359;62351.96484;0.00979837;30096.10938
5488.9908;1;76.24388123;0.283670068;21277.78906;62274.91797;0.00976863;29973.56836
5489.1432;1;76.60372162;0.284008294;21117.89453;62197.875;0.009738891;29851.0293
5489.2956;1;76.96356201;0.284346521;20958;62120.83203;0.00970915;29728.49023
5489.448;1;77.32340241;0.284684748;20798.10547;62043.78906;0.00967941;29605.94922
5489.6004;1;77.6832428;0.285022974;20638.21094;61966.74609;0.00964967;29483.41016
5489.7528;1;78.04308319;0.28536123;20478.31641;61889.70313;0.00961993;29360.87109
5489.9052;1;78.40292358;0.285699457;20318.42383;61812.66016;0.00959019;29238.33008
5490.0576;1;78.72737122;0.285966396;20186.61523;61732.21094;0.009582521;29147.625
5490.21;1;78.99355316;0.286116004;20101.03516;61646.16016;0.00961117;29109.31445
5490.3624;1;79.25973511;0.286265582;20015.45313;61560.10547;0.00963981;29071.00195
5490.5148;1;79.52592468;0.28641519;19929.87305;61474.05078;0.00966845;29032.69141
5490.6672;1;79.79211426;0.286564797;19844.29297;61387.99609;0.0096971;28994.37891
5490.8196;1;80.05830383;0.286714405;19758.71094;61301.94531;0.00972574;28956.06836
5490.972;1;80.32448578;0.286863983;19673.13086;61215.89063;0.00975438;28917.75781
5491.1244;1;80.59067535;0.28701359;19587.55078;61129.83594;0.00978303;28879.44531
5491.2768;1;80.85686493;0.287163198;19501.96875;61043.78516;0.00981167;28841.13477
5491.4292;1;81.1230545;0.287312806;19416.38867;60957.73047;0.00984032;28802.82227
5491.5816;1;81.38923645;0.287462413;19330.80859;60871.67578;0.00986896;28764.51172
5491.734;1;81.6554184;0.287611991;19245.22656;60785.62109;0.0098976;28726.20117
5491.8864;1;81.92160797;0.287761599;19159.64648;60699.57031;0.00992625;28687.88867
5492.0388;1;82.18779755;0.287911207;19074.06641;60613.51563;0.00995489;28649.57813
5492.1912;1;82.45398712;0.288060814;18988.48438;60527.46094;0.00998354;28611.26758
5492.3436;1;82.72016907;0.288210422;18902.9043;60441.41016;0.01001218;28572.95508
5492.496;1;82.98635864;0.28836;18817.32422;60355.35547;0.01004082;28534.64453
5492.6484;1;83.25254822;0.288509607;18731.74219;60269.30078;0.01006947;28496.33203
5492.8008;1;83.51873016;0.288659215;18646.16211;60183.24609;0.01009811;28458.02148
5492.9532;1;83.78491974;0.288808823;18560.58203;60097.19531;0.01012676;28419.71094
5493.1056;1;84.05110169;0.288958401;18475;60011.14063;0.0101554;28381.39844
5493.258;1;84.31729889;0.289108008;18389.41992;59925.08594;0.01018404;28343.08789
5493.4104;1;84.58348084;0.289257616;18303.83984;59839.03516;0.01021269;28304.77539
5493.5628;1;84.84967041;0.289407224;18218.25781;59752.98047;0.01024133;28266.46484
5493.7152;1;85.11585236;0.289556831;18132.67773;59666.92578;0.01026998;28228.1543
5493.8676;1;85.38204193;0.289706409;18047.09766;59580.87109;0.01029862;28189.8418
5494.02;1;85.64823151;0.289856017;17961.51563;59494.82031;0.01032726;28151.53125
5494.1724;1;85.91441345;0.290005624;17875.93555;59408.76563;0.01035591;28113.2207
5494.3248;1;86.18060303;0.290155232;17790.35547;59322.71094;0.01038455;28074.9082
5494.4772;1;86.44678497;0.29030481;17704.77344;59236.66016;0.0104132;28036.59766
5494.6296;1;86.71298218;0.290454418;17619.19336;59150.60547;0.01044184;27998.28516
5494.782;1;86.97916412;0.290604025;17533.61328;59064.55078;0.01047048;27959.97461
5494.9344;1;87.2453537;0.290753633;17448.03125;58978.49609;0.01049913;27921.66406
5495.0868;1;87.54692841;0.290789396;17426.50781;58874.19531;0.01056392;27901.22461
5495.2392;1;87.8705368;0.290739149;17453.39258;58756.10156;0.01065603;27894.29492
5495.3916;1;88.19586182;0.290688872;17480.2793;58638.00781;0.01074813;27887.36523
5495.544;1;88.5211792;0.290638626;17507.16602;58519.91016;0.01084024;27880.43359
5495.6964;1;88.84650421;0.290588349;17534.05078;58401.81641;0.01093235;27873.50391
5495.8488;1;89.17182159;0.290538102;17560.9375;58283.72266;0.01102445;27866.57422
5496.0012;1;89.49715424;0.290487826;17587.82422;58165.62891;0.01111656;27859.64258
5496.1536;1;89.82247162;0.290437579;17614.70898;58047.53516;0.01120867;27852.71289
5496.306;1;90.14779663;0.290387332;17641.5957;57929.4375;0.01130078;27845.7832
5496.4584;1;90.47311401;0.290337056;17668.48242;57811.34375;0.01139288;27838.85156
5496.6108;1;90.79843903;0.290286809;17695.36719;57693.25;0.01148499;27831.92188
5496.7632;1;91.12375641;0.290236533;17722.25391;57575.15625;0.0115771;27824.99219
5496.9156;1;91.44908142;0.290186286;17749.14063;57457.0625;0.01166921;27818.06055
5497.068;1;91.7743988;0.29013601;17776.02539;57338.96875;0.01176131;27811.13086
5497.2204;1;92.09972382;0.290085763;17802.91211;57220.87109;0.01185342;27804.20117
5497.3728;1;92.4250412;0.290035486;17829.79883;57102.77734;0.01194553;27797.26953
5497.5252;1;92.75036621;0.28998524;17856.68359;56984.68359;0.01203764;27790.33984
5497.6776;1;93.07568359;0.289934993;17883.57031;56866.58984;0.01212974;27783.4082
5497.83;1;93.40100861;0.289884716;17910.45703;56748.49609;0.012221851;27776.47852
5497.9824;1;93.72632599;0.28983447;17937.3418;56630.39844;0.01231396;27769.54883
5498.1348;1;94.051651;0.289784193;17964.22852;56512.30469;0.01240607;27762.61719
5498.2872;1;94.37697601;0.289733946;17991.11523;56394.21094;0.01249817;27755.6875
5498.4396;1;94.70230103;0.28968367;18018;56276.11719;0.01259028;27748.75781
5498.592;1;95.02761841;0.289633423;18044.88672;56158.02344;0.01268239;27741.82617
5498.7444;1;95.35294342;0.289583176;18071.77344;56039.92578;0.0127745;27734.89648
5498.8968;1;95.6782608;0.2895329;18098.6582;55921.83203;0.0128666;27727.9668
5499.0492;1;96.00358582;0.289482653;18125.54492;55803.73828;0.01295871;27721.03516
5499.2016;1;96.3289032;0.289432377;18152.43164;55685.64453;0.01305082;27714.10547
5499.354;1;96.65422821;0.28938213;18179.31641;55567.55078;0.01314292;27707.17578
5499.5064;1;96.97954559;0.289331853;18206.20313;55449.45313;0.01323503;27700.24414
5499.6588;1;97.30487061;0.289281607;18233.08984;55331.35938;0.01332714;27693.31445
5499.8112;1;97.63018799;0.28923133;18259.97461;55213.26563;0.01341925;27686.38477
5499.9636;1;97.94975281;0.289181083;18286.86133;55095.17188;0.01351136;27679.45313
5500.116;1;98.24932098;0.289010286;18356.81055;54952.75;0.01360246;27713.82617
5500.2684;1;98.53323364;0.28880167;18440.27148;54802.69141;0.01369324;27761.16016
5500.4208;1;98.81715393;0.288593054;18523.73242;54652.63281;0.013784031;27808.49414
5500.5732;1;99.10107422;0.288384438;18607.19531;54502.57422;0.01387482;27855.82813
5500.7256;1;99.38499451;0.288175821;18690.65625;54352.51563;0.01396561;27903.16211
5500.878;1;99.6689148;0.287967205;18774.11719;54202.46094;0.01405639;27950.49609
5501.0304;1;99.95282745;0.287758589;18857.58008;54052.40234;0.01414718;27997.83008
5501.1828;1;100.2367477;0.287549973;18941.04102;53902.34375;0.01423797;28045.16406
5501.3352;1;100.520668;0.287341356;19024.50195;53752.28516;0.01432875;28092.49609
5501.4876;1;100.8045807;0.28713277;19107.96484;53602.22656;0.01441954;28139.83008
5501.64;1;101.088501;0.286924154;19191.42578;53452.17188;0.01451033;28187.16406
5501.7924;1;101.3724136;0.286715537;19274.88867;53302.11328;0.01460112;28234.49805
5501.9448;1;101.6563339;0.286506921;19358.34961;53152.05469;0.014691901;28281.83203
5502.0972;1;101.9402542;0.286298305;19441.81055;53001.99609;0.01478269;28329.16602
5502.2496;1;102.2241669;0.286089689;19525.27344;52851.9375;0.01487348;28376.5
5502.402;1;102.5080872;0.285881072;19608.73438;52701.88281;0.01496426;28423.83398
5502.5544;1;102.7920075;0.285672456;19692.19531;52551.82422;0.01505505;28471.16602
5502.7068;1;103.0759201;0.28546384;19775.6582;52401.76563;0.01514584;28518.5
5502.8592;1;103.3598404;0.285255224;19859.11914;52251.70703;0.01523662;28565.83398
5503.0116;1;103.6437607;0.285046607;19942.58008;52101.64844;0.01532741;28613.16797
5503.164;1;103.927681;0.284837991;20026.04297;51951.59375;0.0154182;28660.50195
5503.3164;1;104.2115936;0.284629375;20109.50391;51801.53516;0.01550899;28707.83594
5503.4688;1;104.4955139;0.284420759;20192.96484;51651.47656;0.01559977;28755.16992
5503.6212;1;104.7794266;0.284212142;20276.42773;51501.41797;0.01569056;28802.50391
5503.7736;1;105.0633469;0.284003526;20359.88867;51351.35938;0.01578135;28849.83594
5503.926;1;105.3472672;0.28379491;20443.34961;51201.30469;0.01587213;28897.16992
5504.0784;1;105.6311874;0.283586294;20526.8125;51051.24609;0.015962919;28944.50391
5504.2308;1;105.9151077;0.283377677;20610.27344;50901.1875;0.01605371;28991.83789
5504.3832;1;106.1990204;0.283169061;20693.73438;50751.12891;0.016144499;29039.17188
5504.5356;1;106.4829407;0.282960445;20777.19727;50601.07422;0.016235281;29086.50586
5504.688;1;106.766861;0.282751828;20860.6582;50451.01563;0.01632607;29133.83984
5504.8404;1;107.0507736;0.282543212;20944.11914;50300.95703;0.016416861;29181.17383
5504.9928;1;107.3346939;0.282334596;21027.58203;50150.89844;0.016507641;29228.50586
5505.1452;1;107.7750244;0.282047898;21101.08398;49845.72266;0.016679181;29335.86133
5505.2976;1;108.223114;0.281757295;21174.09375;49532.85547;0.01685473;29446.19336
5505.45;1;108.6712036;0.281466723;21247.10352;49219.98438;0.01703028;29556.52344
5505.6024;1;109.1193008;0.28117612;21320.11328;48907.11719;0.01720582;29666.85547
5505.7548;1;109.5673904;0.280885518;21393.12305;48594.25;0.01738137;29777.18555
5505.9072;1;110.01548;0.280594945;21466.13281;48281.38281;0.01755691;29887.51758
5506.0596;1;110.4635696;0.280304343;21539.14258;47968.51172;0.01773246;29997.84766
5506.212;1;110.9116592;0.28001377;21612.15234;47655.64453;0.017908;30108.17969
5506.3644;1;111.3597488;0.279723167;21685.16211;47342.77734;0.01808355;30218.51172
5506.5168;1;111.8078384;0.279432595;21758.17188;47029.91016;0.018259089;30328.8418
5506.6692;1;112.255928;0.279141992;21831.18164;46717.03906;0.01843464;30439.17383
5506.8216;1;112.7040176;0.27885139;21904.19141;46404.17188;0.018610179;30549.50391
5506.974;1;113.1521072;0.278560817;21977.20117;46091.30469;0.01878573;30659.83594
5507.1264;1;113.6001968;0.278270215;22050.21094;45778.4375;0.018961269;30770.16602
5507.2788;1;114.0482864;0.277979642;22123.2207;45465.56641;0.01913682;30880.49805
5507.4312;1;114.4963837;0.27768904;22196.23047;45152.69922;0.019312359;30990.82813
5507.5836;1;114.9444733;0.277398437;22269.24023;44839.83203;0.01948791;31101.16016
5507.736;1;115.3925629;0.277107865;22342.25;44526.96094;0.019663449;31211.49023
5507.8884;1;115.8406525;0.276817262;22415.25977;44214.09375;0.019839;31321.82227
5508.0408;1;116.2887421;0.27652669;22488.26953;43901.22656;0.020014539;31432.15234
5508.1932;1;116.7368317;0.276236087;22561.2793;43588.35938;0.02019009;31542.48438
5508.3456;1;117.1849213;0.275945514;22634.28906;43275.48828;0.020365629;31652.81641
5508.498;1;117.6330109;0.275654912;22707.29883;42962.62109;0.02054118;31763.14648
5508.6504;1;118.0811005;0.27536431;22780.30859;42649.75391;0.020716731;31873.47852
5508.8028;1;118.5291901;0.275073737;22853.31836;42336.88672;0.02089227;31983.80859
5508.9552;1;118.9772797;0.274783135;22926.32813;42024.01563;0.021067821;32094.14063
5509.1076;1;119.4253693;0.274492562;22999.33789;41711.14844;0.02124336;32204.4707
5509.26;1;119.8734665;0.274201959;23072.34766;41398.28125;0.021418911;32314.80273
5509.4124;1;120.3215561;0.273911387;23145.35742;41085.41406;0.02159445;32425.13281
5509.5648;1;120.7696457;0.273620784;23218.36719;40772.54297;0.021770001;32535.46484
5509.7172;1;121.2177353;0.273330182;23291.37695;40459.67578;0.02194554;32645.79492
5509.8696;1;121.6658173;0.273039609;23364.38672;40146.80859;0.02212109;32756.12695
5510.022;1;122.1422424;0.272748619;23432.79492;39803.77734;0.022348581;32861.07031
5510.1744;1;122.6649399;0.272455216;23473.93359;39281.97656;0.02288398;32934.06641
5510.3268;1;123.2029724;0.272161812;23515.07031;38760.17578;0.02341938;33007.0625
5510.4792;1;123.7410202;0.271868408;23556.20703;38238.37109;0.023954781;33080.05859
5510.6316;1;124.2790604;0.271575004;23597.34375;37716.57031;0.02449018;33153.05859
5510.784;1;124.8170929;0.2712816;23638.48047;37194.76953;0.02502558;33226.05469
5510.9364;1;125.3551331;0.270988196;23679.61719;36672.96484;0.025560981;33299.05078
5511.0888;1;125.8931732;0.270694792;23720.75586;36151.16406;0.026096379;33372.05078
5511.2412;1;126.4312134;0.270401388;23761.89258;35629.36328;0.026631771;33445.04688
5511.3936;1;126.9692459;0.270108014;23803.0293;35107.5625;0.027167169;33518.04297
5511.546;1;127.5072937;0.269814611;23844.16602;34585.75781;0.02770257;33591.03906
5511.6984;1;128.0453186;0.269521207;23885.30273;34063.95703;0.028237971;33664.03906
5511.8508;1;128.5833588;0.269227803;23926.43945;33542.15625;0.028773369;33737.03516
5512.0032;1;129.1214142;0.268934399;23967.57617;33020.35156;0.02930877;33810.03125
5512.1556;1;129.6594391;0.268640995;24008.71484;32498.55078;0.02984417;33883.03125
5512.308;1;130.1974793;0.268347591;24049.85156;31976.75;0.030379569;33956.02734
5512.4604;1;130.7355347;0.268054187;24090.98828;31454.94727;0.03091497;34029.02344
5512.6128;1;131.2735596;0.267760783;24132.125;30933.14648;0.031450369;34102.01953
5512.7652;1;131.8115997;0.267467409;24173.26172;30411.34375;0.031985771;34175.01953
5512.9176;1;132.3496552;0.267174006;24214.39844;29889.54102;0.03252117;34248.01563
5513.07;1;132.8876801;0.266880602;24255.53711;29367.74023;0.033056561;34321.01172
5513.2224;1;133.4257202;0.266587198;24296.67383;28845.9375;0.03359196;34394.00781
5513.3748;1;133.9637604;0.266293794;24337.81055;28324.13672;0.034127358;34467.00781
5513.5272;1;134.5018005;0.26600039;24378.94727;27802.33398;0.034662761;34540.00391
5513.6796;1;135.0398407;0.265706986;24420.08398;27280.53125;0.03519816;34613
5513.832;1;135.5778656;0.265413582;24461.2207;26758.73047;0.035733558;34686
5513.9844;1;136.115921;0.265120179;24502.35742;26236.92773;0.036268961;34758.99609
5514.1368;1;136.6539612;0.264826804;24543.49609;25715.12695;0.036804359;34831.99219
5514.2892;1;137.1919861;0.264533401;24584.63281;25193.32422;0.037339762;34904.98828
5514.4416;1;137.7300263;0.264239997;24625.76953;24671.52344;0.037875161;34977.98828
5514.594;1;138.2680817;0.263946593;24666.90625;24149.7207;0.038410559;35050.98438
5514.7464;1;138.8061066;0.263653189;24708.04297;23627.91797;0.038945951;35123.98047
5514.8988;1;139.3441467;0.263359785;24749.17969;23106.11719;0.039481349;35196.98047
5515.0512;1;139.8977356;0.263085127;24780.25586;22521.69922;0.039894052;35267.37109
5515.2036;1;140.4820099;0.262847453;24791.44336;21813.52148;0.040064219;35332.61719
5515.356;1;141.0662842;0.26260978;24802.63281;21105.3418;0.040234391;35397.85938
5515.5084;1;141.6505585;0.262372136;24813.82031;20397.16211;0.040404551;35463.10547
5515.6608;1;142.2348328;0.262134463;24825.00977;19688.98438;0.040574718;35528.34766
5515.8132;1;142.8191071;0.261896819;24836.19727;18980.80469;0.04074489;35593.59375
5515.9656;1;143.4033814;0.261659145;24847.38672;18272.62695;0.040915061;35658.83594
5516.118;1;143.9876556;0.261421502;24858.57422;17564.44727;0.041085221;35724.08203
5516.2704;1;144.5719299;0.261183828;24869.76172;16856.26758;0.041255388;35789.32422
5516.4228;1;145.1562042;0.260946155;24880.95117;16148.08887;0.04142556;35854.56641
5516.5752;1;145.7404785;0.260708511;24892.13867;15439.91016;0.041595731;35919.8125
5516.7276;1;146.3247528;0.260470837;24903.32813;14731.73145;0.041765891;35985.05469
5516.88;1;146.9090271;0.260233194;24914.51563;14023.55176;0.041936059;36050.30078
5517.0324;1;147.4933014;0.25999552;24925.70313;13315.37305;0.04210623;36115.54297
5517.1848;1;148.0775757;0.259757847;24936.89258;12607.19434;0.042276401;36180.78906
5517.3372;1;148.66185;0.259520203;24948.08008;11899.01563;0.042446561;36246.03125
5517.4896;1;149.2461243;0.259282529;24959.26953;11190.83594;0.042616729;36311.27734
5517.642;1;149.8303986;0.259044886;24970.45703;10482.65723;0.0427869;36376.51953
5517.7944;1;150.4146729;0.258807212;24981.64648;9774.478516;0.042957071;36441.76563
5517.9468;1;150.9989471;0.258569539;24992.83398;9066.299805;0.043127239;36507.00781
5518.0992;1;151.5832367;0.258331895;25004.02148;8358.120117;0.043297399;36572.25391
5518.2516;1;152.167511;0.258094221;25015.21094;7649.941406;0.04346757;36637.49609
5518.404;1;152.7517853;0.257856578;25026.39844;6941.762695;0.043637741;36702.74219
5518.5564;1;153.3360596;0.257618904;25037.58789;6233.583496;0.043807909;36767.98438
5518.7088;1;153.9203339;0.25738126;25048.77539;5525.404785;0.043978069;36833.23047
5518.8612;1;154.5046082;0.257143587;25059.96289;4817.225586;0.04414824;36898.47266
5519.0136;1;155.0888825;0.256905913;25071.15234;4109.046387;0.044318412;36963.71875
5519.166;1;155.6731567;0.25666827;25082.33984;3400.867676;0.044488572;37028.96094
5519.3184;1;156.257431;0.256430596;25093.5293;2692.688721;0.044658739;37094.20703
5519.4708;1;156.8417053;0.256192952;25104.7168;1984.509644;0.04482891;37159.44922
5519.6232;1;157.4259796;0.255955279;25115.9043;1276.330689;0.044999071;37224.69531
5519.7756;1;158.0102539;0.255717605;25127.09375;568.1517334;0.045169242;37289.9375
5519.928;1;158.5945282;0.255479962;25138.28125;-140.0272369;0.045339409;37355.18359
5520.0804;1;156.8737946;0.255293965;25143.05078;-885.0435181;0.04527453;37395.27734
5520.2328;1;153.0888825;0.255154222;25142.07227;-1663.048462;0.04499916;37412.84766
5520.3852;1;149.3039551;0.255014479;25141.09375;-2441.053467;0.044723779;37430.41797
5520.5376;1;145.5190277;0.254874766;25140.11328;-3219.05835;0.044448409;37447.98828
5520.69;1;141.7341156;0.254735023;25139.13477;-3997.063477;0.044173028;37465.55859
5520.8424;1;137.9492035;0.25459528;25138.15625;-4775.068359;0.043897659;37483.12891
5520.9948;1;134.1642761;0.254455566;25137.17578;-5553.073242;0.043622289;37500.69922
5521.1472;1;130.379364;0.254315823;25136.19727;-6331.078125;0.043346912;37518.26953
5521.2996;1;126.5944443;0.25417608;25135.21875;-7109.083496;0.043071538;37535.83984
5521.452;1;122.8095245;0.254036367;25134.24023;-7887.088379;0.042796161;37553.41016
5521.6044;1;119.0246048;0.253896624;25133.25977;-8665.092773;0.042520791;37570.98047
5521.7568;1;115.2396927;0.253756881;25132.28125;-9443.098633;0.042245422;37588.55078
5521.9092;1;111.454773;0.253617168;25131.30273;-10221.10352;0.041970041;37606.12109
5522.0616;1;107.6698532;0.253477424;25130.32227;-10999.1084;0.041694671;37623.69141
5522.214;1;103.8849335;0.253337681;25129.34375;-11777.11328;0.04141929;37641.26172
5522.3664;1;100.1000214;0.253197968;25128.36523;-12555.11816;0.04114392;37658.83203
5522.5188;1;96.31509399;0.253058225;25127.38672;-13333.12305;0.040868551;37676.40234
5522.6712;1;92.53018189;0.252918482;25126.40625;-14111.12793;0.04059317;37693.97266
5522.8236;1;88.74526215;0.252778739;25125.42773;-14889.13281;0.0403178;37711.54297
5522.976;1;84.96034241;0.252639025;25124.44922;-15667.1377;0.04004243;37729.11328
5523.1284;1;81.17542267;0.252499282;25123.46875;-16445.14258;0.039767049;37746.68359
5523.2808;1;77.39050293;0.252359539;25122.49023;-17223.14844;0.03949168;37764.25391
5523.4332;1;73.60559082;0.252219826;25121.51172;-18001.15234;0.03921631;37781.82422
5523.5856;1;69.82067108;0.252080083;25120.5332;-18779.1582;0.038940929;37799.39453
5523.738;1;66.03575134;0.25194034;25119.55273;-19557.16211;0.038665559;37816.96484
5523.8904;1;62.2508316;0.251800627;25118.57422;-20335.16797;0.038390178;37834.53516
5524.0428;1;58.46591568;0.251660883;25117.5957;-21113.17188;0.038114809;37852.10547
5524.1952;1;54.68099594;0.25152114;25116.61523;-21891.17773;0.037839439;37869.67578
5524.3476;1;50.8960762;0.251381427;25115.63672;-22669.18164;0.037564062;37887.24609
5524.5;1;47.11116028;0.251241684;25114.6582;-23447.1875;0.037288692;37904.81641
5524.6524;1;43.32624054;0.251101941;25113.67969;-24225.19336;0.037013311;37922.38672
5524.8048;1;39.54132462;0.250962228;25112.69922;-25003.19727;0.036737941;37939.95703
5524.9572;1;35.69147492;0.250822485;25111.7207;-25781.20313;0.03646256;37957.52734
5525.1096;1;30.48893356;0.250775904;25111.44531;-26465.72266;0.036043309;37928.49219
5525.262;1;24.64250755;0.250765681;25111.44531;-27113.73828;0.035567861;37881.25391
5525.4144;1;18.79607964;0.250755489;25111.44531;-27761.75391;0.035092421;37834.01563
5525.5668;1;12.94965363;0.250745267;25111.44531;-28409.76758;0.03461697;37786.78125
5525.7192;1;7.103228092;0.250735074;25111.44531;-29057.7832;0.034141529;37739.54297
5525.8716;1;1.256801605;0.250724852;25111.44531;-29705.79688;0.033666082;37692.30469
5526.024;1;-4.589624405;0.25071463;25111.44531;-30353.8125;0.03319063;37645.06641
5526.1764;1;-10.43605042;0.250704438;25111.44531;-31001.82813;0.03271519;37597.83203
5526.3288;1;-16.28247643;0.250694215;25111.44531;-31649.8418;0.032239739;37550.59375
5526.4812;1;-22.12890434;0.250684023;25111.44531;-32297.85742;0.031764299;37503.35547
5526.6336;1;-27.97532845;0.250673801;25111.44531;-32945.87109;0.031288851;37456.11719
5526.786;1;-33.82175446;0.250663608;25111.44531;-33593.88672;0.030813411;37408.88281
5526.9384;1;-39.66817856;0.250653386;25111.44531;-34241.90234;0.03033796;37361.64453
5527.0908;1;-45.51460648;0.250643194;25111.44531;-34889.91797;0.029862519;37314.40625
5527.2432;1;-51.36103058;0.250632972;25111.44531;-35537.92969;0.02938707;37267.17188
5527.3956;1;-57.2074585;0.250622779;25111.44531;-36185.94531;0.02891162;37219.93359
5527.548;1;-63.05388641;0.250612557;25111.44531;-36833.96094;0.02843618;37172.69531
5527.7004;1;-68.90031433;0.250602335;25111.44531;-37481.97656;0.027960731;37125.45703
5527.8528;1;-74.74674225;0.250592142;25111.44531;-38129.99219;0.027485291;37078.22266
5528.0052;1;-80.59316254;0.25058192;25111.44531;-38778.00391;0.027009839;37030.98438
5528.1576;1;-86.43959045;0.250571728;25111.44531;-39426.01953;0.026534401;36983.74609
5528.31;1;-92.28601837;0.250561506;25111.44531;-40074.03516;0.02605895;36936.50781
5528.4624;1;-98.13244629;0.250551313;25111.44531;-40722.05078;0.025583509;36889.27344
5528.6148;1;-103.9788742;0.250541091;25111.44531;-41370.06641;0.02510806;36842.03516
