MD;Ele;Ele5;EleSimp;EleSimp5;UpscaledThinLayerRemoval;UpscaledThinLayerRemovalSimp;AMPCONS;INSPHASE;RAI;RMS;FLAT;SWT
5428.046696;2;3;2;3;3;3;0.378907472;20.58283234;74851.1875;45601.69531;0.183654696;72032.625
5428.199096;2;3;2;3;3;3;0.378901839;21.03869057;75876.75;45644.91406;0.183039025;72087.91406
5428.351496;2;3;2;3;3;3;0.378896415;21.49432182;76903.66406;45687.87109;0.182434022;72142.73438
5428.503896;2;3;2;3;3;3;0.3788912;21.94973183;77931.92188;45730.57422;0.181839615;72197.10156
5428.656296;2;3;2;3;3;3;0.378886223;22.40492058;78961.53125;45773.01953;0.181255788;72251.01563
5428.808696;2;3;2;3;3;3;0.378881425;22.85989189;79992.49219;45815.21094;0.18068254;72304.47656
5428.961096;2;3;2;3;4;3;0.378876805;23.31464577;81024.78125;45857.14844;0.180119827;72357.48438
5429.113496;3;3;3;3;4;3;0.378872395;23.76918411;82058.41406;45898.83203;0.179567665;72410.04688
5429.265896;3;3;3;3;4;3;0.378868192;24.22351265;83093.36719;45940.26172;0.179025978;72462.17188
5429.418296;2;3;2;3;4;3;0.37886411;24.67762947;84129.65625;45981.44531;0.178494811;72513.85156
5429.570696;2;3;2;3;4;3;0.378860235;25.1315403;85167.28125;46022.37109;0.17797409;72565.10156
5429.723096;2;3;2;3;4;3;0.37885648;25.58524513;86206.21094;46063.05078;0.1774638;72615.91406
5429.875496;2;3;2;3;4;3;0.378852904;26.03874779;87246.46875;46103.48438;0.176963925;72666.30469
5430.027896;3;3;3;3;4;3;0.378849417;26.49204826;88288.04688;46143.66406;0.176474467;72716.26563
5430.180296;3;3;3;3;4;3;0.378846139;26.94515038;89330.92969;46183.59766;0.175995395;72765.80469
5430.332696;3;3;3;3;4;3;0.37884295;27.39805794;90375.125;46223.28516;0.175526664;72814.92969
5430.485096;3;3;3;3;4;3;0.37883991;27.85076904;91420.625;46262.72656;0.175068259;72863.63281
5430.637496;3;3;3;3;4;3;0.37883693;28.30328941;92467.42188;46301.92578;0.174620181;72911.9375
5430.789896;3;3;3;3;4;3;0.378834099;28.75561905;93515.52344;46340.87891;0.1741824;72959.82813
5430.942296;3;3;3;3;4;3;0.378831357;29.20776177;94564.92188;46379.59375;0.173754886;73007.3125
5431.094696;3;3;3;3;4;3;0.378834128;29.65842438;95586.04688;46420.76172;0.173342139;73053.52344
5431.247096;3;3;3;3;4;3;0.378884465;30.09763336;96350.27344;46485.25781;0.172978401;73091.79688
5431.399496;3;3;3;3;4;3;0.378941745;30.53553963;97078.89063;46552.89844;0.172623485;73129.39063
5431.551896;3;3;3;3;4;3;0.378998935;30.97384453;97809.89063;46620.21484;0.172271162;73167.46094
5431.704296;3;3;3;3;4;3;0.379056066;31.4125557;98543.28125;46687.20313;0.171921492;73206.03906
5431.856696;4;3;3;3;4;3;0.379113108;31.85167122;99279.07031;46753.875;0.171574488;73245.10938
5432.009096;4;3;3;3;4;3;0.37917009;32.29120255;100017.25;46820.22266;0.171230182;73284.67188
5432.161496;4;3;3;3;4;3;0.379226953;32.73114777;100757.8281;46886.25391;0.170888603;73324.75
5432.313896;4;3;3;3;4;3;0.379283726;33.1715126;101500.8125;46951.96875;0.170549795;73365.33594
5432.466296;4;3;3;3;4;3;0.37934038;33.61230469;102246.1953;47017.375;0.170213789;73406.42969
5432.618696;4;3;3;3;4;3;0.379396945;34.05352402;102993.9922;47082.46875;0.169880614;73448.04688
5432.771096;4;3;3;3;4;3;0.379453361;34.49517441;103744.2031;47147.24609;0.1695503;73490.17969
5432.923496;4;3;3;3;4;3;0.379509658;34.93726349;104496.8281;47211.72266;0.169222891;73532.84375
5433.075896;4;3;3;3;3;3;0.379565805;35.37979126;105251.8672;47275.89063;0.168898389;73576.03125
5433.228296;4;3;3;3;3;3;0.379621834;35.82276535;106009.3281;47339.75781;0.168576866;73619.75
5433.380696;4;3;3;3;3;3;0.379677683;36.26618958;106769.2109;47403.32031;0.168258324;73664.00781
5433.533096;4;3;3;3;3;3;0.379733354;36.71006775;107531.5234;47466.58203;0.167942822;73708.8125
5433.685496;4;3;3;3;3;3;0.379788905;37.15440369;108296.2656;47529.54297;0.16763036;73754.14844
5433.837896;4;3;3;3;3;3;0.379844248;37.5992012;109063.4453;47592.21094;0.167320997;73800.03906
5433.990296;4;3;3;3;3;3;0.379899412;38.04446411;109833.0547;47654.58594;0.167014748;73846.49219
5434.142696;4;3;3;3;3;3;0.379954398;38.49020004;110605.1094;47716.66797;0.166711658;73893.48438
5434.295096;4;3;3;3;3;3;0.380009174;38.936409;111379.5938;47778.45703;0.166411758;73941.05469
