MD;UpscaledThinLayerRemoval;INSPHASE;AMPCONS;RMS;RAI;FLAT;SWT
5360.67;1;84.81917572;0.249129459;48019.29297;121858.5938;0.00346057;68614.34375
5360.8224;1;85.53658295;0.24920319;47873.68359;121194.4297;0.00347271;68381.22656
5360.9748;1;86.25398254;0.249276936;47728.07422;120530.2734;0.00348485;68148.10156
5361.1272;1;86.97138214;0.249350667;47582.46484;119866.1172;0.00349699;67914.98438
5361.2796;1;87.68878937;0.249424413;47436.85547;119201.9531;0.00350913;67681.85938
5361.432;1;88.40619659;0.249498144;47291.24219;118537.7969;0.00352128;67448.74219
5361.5844;1;89.12360382;0.24957189;47145.63281;117873.6406;0.00353342;67215.625
5361.7368;1;89.84101105;0.249645621;47000.02344;117209.4766;0.00354556;66982.5
5361.8892;1;90.55840302;0.249719366;46854.41406;116545.3203;0.0035577;66749.38281
5362.0416;1;91.27581024;0.249793112;46708.80469;115881.1563;0.00356985;66516.25781
5362.194;1;91.99321747;0.249866843;46563.19141;115217;0.00358199;66283.14063
5362.3464;1;92.7106247;0.249940589;46417.58203;114552.8438;0.00359413;66050.01563
5362.4988;1;93.42802429;0.250014335;46271.97266;113888.6797;0.00360627;65816.89844
5362.6512;1;94.14542389;0.250088066;46126.36328;113224.5234;0.00361841;65583.77344
5362.8036;1;94.86283112;0.250161797;45980.75391;112560.3672;0.00363056;65350.65625
5362.956;1;95.58023834;0.250235528;45835.14063;111896.2031;0.0036427;65117.53516
5363.1084;1;96.29763794;0.250309289;45689.53125;111232.0469;0.00365484;64884.41406
5363.2608;1;97.01504517;0.250383019;45543.92188;110567.8906;0.00366698;64651.29297
5363.4132;1;97.73244476;0.25045675;45398.3125;109903.7266;0.00367912;64418.17188
5363.5656;1;98.44985199;0.250530481;45252.70313;109239.5703;0.00369127;64185.05469
5363.718;1;99.16725159;0.250604242;45107.08984;108575.4141;0.00370341;63951.93359
5363.8704;1;99.88465881;0.250677973;44961.48047;107911.25;0.00371555;63718.8125
5364.0228;1;100.602066;0.250751704;44815.87109;107247.0938;0.00372769;63485.69141
5364.1752;1;101.3194656;0.250825465;44670.26172;106582.9297;0.00373983;63252.57031
5364.3276;1;102.0368652;0.250899196;44524.65234;105918.7734;0.00375198;63019.44922
5364.48;1;102.7542725;0.250972927;44379.03906;105254.6172;0.00376412;62786.32813
5364.6324;1;103.4716797;0.251046658;44233.42969;104590.4531;0.00377626;62553.20703
5364.7848;1;104.1890869;0.251120418;44087.82031;103926.2969;0.0037884;62320.08594
5364.9372;1;104.9036026;0.251194149;43942.21094;103262.1406;0.00380054;62086.96875
5365.0896;1;105.6030121;0.251353324;43758.73047;102335.6953;0.00384386;61899.51172
5365.242;1;106.2848892;0.251572371;43548.70703;101225.4141;0.00390902;61744.06641
5365.3944;1;106.9667664;0.251791418;43338.67969;100115.1406;0.00397418;61588.62109
5365.5468;1;107.6486435;0.252010465;43128.65625;99004.85938;0.00403934;61433.17578
5365.6992;1;108.3305283;0.252229542;42918.63281;97894.57813;0.00410451;61277.73047
5365.8516;1;109.0124054;0.252448589;42708.60938;96784.30469;0.00416967;61122.28125
5366.004;1;109.6942825;0.252667636;42498.58594;95674.02344;0.00423483;60966.83594
5366.1564;1;110.3761673;0.252886683;42288.5625;94563.74219;0.00429999;60811.39063
5366.3088;1;111.0580444;0.25310573;42078.53906;93453.46875;0.00436515;60655.94531
5366.4612;1;111.7399292;0.253324807;41868.51172;92343.1875;0.00443031;60500.49609
5366.6136;1;112.4218063;0.253543854;41658.48828;91232.90625;0.00449548;60345.05078
5366.766;1;113.1036911;0.253762901;41448.46484;90122.63281;0.00456064;60189.60547
5366.9184;1;113.7855682;0.253981948;41238.44141;89012.35156;0.0046258;60034.16016
5367.0708;1;114.4674454;0.254200995;41028.41797;87902.07031;0.00469096;59878.71484
5367.2232;1;115.1493225;0.254420042;40818.39453;86791.79688;0.00475612;59723.26563
5367.3756;1;115.8312073;0.254639119;40608.36719;85681.51563;0.00482129;59567.82031
5367.528;1;116.5130844;0.254858166;40398.34375;84571.23438;0.00488645;59412.375
5367.6804;1;117.1949692;0.255077213;40188.32031;83460.96094;0.00495161;59256.92969
5367.8328;1;117.8768463;0.25529626;39978.29688;82350.67969;0.00501677;59101.48047
5367.9852;1;118.5587311;0.255515307;39768.27344;81240.40625;0.00508193;58946.03516
5368.1376;1;119.2406082;0.255734384;39558.25;80130.125;0.0051471;58790.58984
5368.29;1;119.922493;0.255953431;39348.22656;79019.84375;0.00521226;58635.14453
5368.4424;1;120.6043701;0.256172478;39138.19922;77909.57031;0.00527742;58479.69922
5368.5948;1;121.2862473;0.256391525;38928.17578;76799.28906;0.00534258;58324.25
5368.7472;1;121.9681244;0.256610572;38718.15234;75689.00781;0.00540774;58168.80469
5368.8996;1;122.6500092;0.256829619;38508.12891;74578.73438;0.00547291;58013.35938
5369.052;1;123.3318863;0.257048696;38298.10547;73468.45313;0.00553807;57857.91406
5369.2044;1;124.0137711;0.257267743;38088.08203;72358.17188;0.00560323;57702.46484
5369.3568;1;124.6956482;0.25748679;37878.05859;71247.89844;0.00566839;57547.01953
5369.5092;1;125.377533;0.257705838;37668.03125;70137.61719;0.00573355;57391.57422
5369.6616;1;126.0594101;0.257924885;37458.00781;69027.33594;0.00579872;57236.12891
5369.814;1;126.7412949;0.258143961;37247.98438;67917.0625;0.00586388;57080.68359
5369.9664;1;127.423172;0.258363009;37037.96094;66806.78125;0.00592904;56925.23438
5370.1188;1;128.16745;0.258733004;36851.95313;65574.64063;0.00608173;56702.53906
5370.2712;1;128.9293518;0.259145677;36672.73438;64308.03516;0.00625917;56460.82031
5370.4236;1;129.6912689;0.25955838;36493.51563;63041.42969;0.00643661;56219.10547
5370.576;1;130.453186;0.259971052;36314.30078;61774.82422;0.00661405;55977.38672
5370.7284;1;131.2151032;0.260383755;36135.08203;60508.21875;0.00679149;55735.67188
5370.8808;1;131.9770203;0.260796428;35955.86328;59241.61328;0.00696893;55493.95313
5371.0332;1;132.7389374;0.26120913;35776.64844;57975.00781;0.00714637;55252.23828
5371.1856;1;133.5008545;0.261621803;35597.42969;56708.40234;0.00732381;55010.51953
5371.338;1;134.2627564;0.262034506;35418.21094;55441.79688;0.00750125;54768.80469
5371.4904;1;135.0246887;0.262447178;35238.99609;54175.19141;0.0076787;54527.08594
5371.6428;1;135.7866058;0.262859881;35059.77734;52908.58594;0.00785614;54285.37109
5371.7952;1;136.5485077;0.263272554;34880.55859;51641.98047;0.00803358;54043.65234
5371.9476;1;137.3104401;0.263685256;34701.34375;50375.375;0.00821102;53801.93359
5372.1;1;138.0723419;0.264097929;34522.125;49108.76953;0.00838846;53560.21875
5372.2524;1;138.834259;0.264510632;34342.90625;47842.16016;0.0085659;53318.5
5372.4048;1;139.5961762;0.264923304;34163.69141;46575.55469;0.00874334;53076.78516
5372.5572;1;140.3580933;0.265336007;33984.47266;45308.94922;0.00892078;52835.06641
5372.7096;1;141.1200104;0.26574868;33805.25391;44042.34375;0.00909822;52593.35156
5372.862;1;141.8819275;0.266161382;33626.03906;42775.73828;0.00927566;52351.63281
5373.0144;1;142.6438446;0.266574085;33446.82031;41509.13281;0.0094531;52109.91797
5373.1668;1;143.4057465;0.266986758;33267.60156;40242.52734;0.00963055;51868.19922
5373.3192;1;144.1676788;0.26739946;33088.38672;38975.92188;0.00980799;51626.48438
5373.4716;1;144.9295807;0.267812133;32909.16797;37709.31641;0.00998543;51384.76563
5373.624;1;145.6915131;0.268224835;32729.95117;36442.71094;0.01016287;51143.04688
5373.7764;1;146.4534302;0.268637508;32550.73242;35176.10547;0.01034031;50901.33203
5373.9288;1;147.215332;0.269050211;32371.51563;33909.5;0.01051775;50659.61328
5374.0812;1;147.9772492;0.269462884;32192.29883;32642.89258;0.01069519;50417.89844
5374.2336;1;148.7391663;0.269875586;32013.08008;31376.28711;0.01087263;50176.17969
5374.386;1;149.5010834;0.270288259;31833.86328;30109.68164;0.01105007;49934.46484
5374.5384;1;150.2630005;0.270700961;31654.64648;28843.07422;0.01122751;49692.74609
5374.6908;1;151.0249176;0.271113634;31475.42773;27576.46875;0.01140495;49451.03125
5374.8432;1;151.7868347;0.271526337;31296.21094;26309.86328;0.0115824;49209.3125
5374.9956;1;152.5104828;0.271939009;31116.99414;25043.25781;0.01175984;48967.59766
5375.148;1;153.1244049;0.272564948;31025.20117;23990.54102;0.01234816;48691.24609
5375.3004;1;153.694519;0.273197204;30936.00977;22944.18164;0.01294869;48413.86719
5375.4528;1;154.2646484;0.27382949;30846.81641;21897.82422;0.01354923;48136.48828
5375.6052;1;154.8347626;0.274461746;30757.62305;20851.4668;0.01414976;47859.10547
5375.7576;1;155.404892;0.275094032;30668.42969;19805.10742;0.0147503;47581.72656
5375.91;1;155.9750214;0.275726289;30579.23828;18758.75;0.01535083;47304.34766
5376.0624;1;156.5451355;0.276358575;30490.04492;17712.39258;0.015951371;47026.96875
5376.2148;1;157.1152649;0.276990831;30400.85156;16666.0332;0.016551901;46749.58984
5376.3672;1;157.685379;0.277623087;30311.6582;15619.67578;0.017152431;46472.21094
5376.5196;1;158.2555084;0.278255373;30222.4668;14573.31738;0.01775297;46194.83203
5376.672;1;158.8256226;0.27888763;30133.27344;13526.95898;0.0183535;45917.44922
5376.8244;1;159.3957367;0.279519916;30044.08008;12480.60059;0.018954041;45640.07031
5376.9768;1;159.9658661;0.280152172;29954.88672;11434.24219;0.01955457;45362.69141
5377.1292;1;160.5359802;0.280784458;29865.69531;10387.88477;0.02015511;45085.3125
5377.2816;1;161.1061096;0.281416714;29776.50195;9341.526367;0.020755639;44807.93359
5377.434;1;161.676239;0.282048971;29687.30859;8295.167969;0.02135618;44530.55469
5377.5864;1;162.2463532;0.282681257;29598.11719;7248.810059;0.02195671;44253.17188
5377.7388;1;162.8164825;0.283313513;29508.92383;6202.45166;0.022557249;43975.79297
5377.8912;1;163.3865967;0.283945799;29419.73047;5156.09375;0.023157779;43698.41406
5378.0436;1;163.9567261;0.284578055;29330.53711;4109.735352;0.02375832;43421.03516
5378.196;1;164.5268402;0.285210341;29241.3457;3063.377197;0.02435885;43143.65625
5378.3484;1;165.0969544;0.285842598;29152.15234;2017.018921;0.024959389;42866.27734
5378.5008;1;165.6670837;0.286474884;29062.95898;970.6607666;0.025559921;42588.89453
5378.6532;1;166.2371979;0.28710714;28973.76563;-75.69740295;0.02616046;42311.51563
5378.8056;1;166.8073273;0.287739396;28884.57422;-1122.055542;0.02676099;42034.13672
5378.958;1;167.3774414;0.288371682;28795.38086;-2168.413818;0.027361531;41756.75781
5379.1104;1;167.9475708;0.289003938;28706.1875;-3214.771973;0.027962061;41479.37891
5379.2628;1;168.5177002;0.289636225;28616.99414;-4261.130371;0.028562591;41202
5379.4152;1;169.0878143;0.290268481;28527.80273;-5307.488281;0.02916313;40924.61719
5379.5676;1;169.6579437;0.290900767;28438.60938;-6353.84668;0.02976366;40647.23828
5379.72;1;170.2280579;0.291533023;28349.41602;-7400.20459;0.030364201;40369.85938
5379.8724;1;170.798172;0.292165309;28260.22461;-8446.5625;0.03096473;40092.48047
5380.0248;1;168.3714447;0.292826444;28184.7832;-9454.756836;0.031673182;39835.13672
5380.1772;1;159.1729431;0.293636173;28180.09961;-10266.59082;0.032936841;39680.89063
5380.3296;1;148.7641754;0.294445932;28175.41602;-11078.4248;0.034200508;39526.64453
5380.482;1;138.3554077;0.295255661;28170.73242;-11890.25781;0.035464179;39372.39844
5380.6344;1;127.94664;0.29606539;28166.04883;-12702.0918;0.036727849;39218.15234
5380.7868;1;117.5378723;0.296875149;28161.36523;-13513.92578;0.03799152;39063.90625
5380.9392;1;107.1291046;0.297684878;28156.68164;-14325.75977;0.03925518;38909.66016
5381.0916;1;96.72033691;0.298494607;28151.99805;-15137.59277;0.04051885;38755.41406
5381.244;1;86.31156921;0.299304366;28147.31445;-15949.42676;0.041782521;38601.16797
5381.3964;1;75.90280151;0.300114095;28142.63086;-16761.25977;0.04304618;38446.92188
5381.5488;1;65.49403381;0.300923824;28137.94727;-17573.09375;0.044309851;38292.67578
5381.7012;1;55.08526611;0.301733583;28133.26563;-18384.92773;0.045573521;38138.42969
5381.8536;1;44.67649841;0.302543312;28128.58203;-19196.76172;0.046837181;37984.18359
5382.006;1;34.26773071;0.303353041;28123.89844;-20008.5957;0.048100852;37829.9375
5382.1584;1;23.85896301;0.3041628;28119.21484;-20820.42969;0.049364518;37675.69141
5382.3108;1;13.45019531;0.304972529;28114.53125;-21632.26367;0.050628189;37521.44531
5382.4632;1;3.041427374;0.305782259;28109.84766;-22444.0957;0.051891848;37367.19531
5382.6156;1;-7.367340565;0.306592017;28105.16406;-23255.92969;0.053155519;37212.94922
5382.768;1;-17.77610779;0.307401747;28100.48047;-24067.76367;0.05441919;37058.70313
5382.9204;1;-28.18487549;0.308211476;28095.79688;-24879.59766;0.055682849;36904.45703
5383.0728;1;-38.59364319;0.309021235;28091.11328;-25691.43164;0.05694652;36750.21094
5383.2252;1;-49.00241089;0.309830964;28086.42969;-26503.26563;0.05821019;36595.96484
5383.3776;1;-59.41117859;0.310640693;28081.74609;-27315.09961;0.05947385;36441.71875
5383.53;1;-69.81994629;0.311450452;28077.0625;-28126.93359;0.060737521;36287.47266
5383.6824;1;-80.22871399;0.312260181;28072.37891;-28938.76563;0.062001191;36133.22656
5383.8348;1;-90.63748169;0.31306991;28067.69531;-29750.59961;0.063264847;35978.98047
5383.9872;1;-101.0462494;0.313879669;28063.01172;-30562.43359;0.064528517;35824.73438
5384.1396;1;-111.4550171;0.314689398;28058.32813;-31374.26758;0.065792188;35670.48828
5384.292;1;-121.8637848;0.315499127;28053.64453;-32186.10156;0.067055859;35516.24219
5384.4444;1;-132.2725525;0.316308886;28048.96094;-32997.93359;0.068319522;35361.99609
5384.5968;1;-142.6813202;0.317118615;28044.2793;-33809.76953;0.069583193;35207.75
5384.7492;1;-153.0900879;0.317928344;28039.5957;-34621.60156;0.070846863;35053.50391
5384.9016;1;-163.4988556;0.318738103;28034.91211;-35433.4375;0.072110534;34899.25781
5385.054;1;-170.0123596;0.319590777;28027.18164;-36122.52734;0.073395483;34728.97266
5385.2064;1;-169.4278107;0.320521683;28013.9043;-36587.95313;0.074719213;34529.46484
5385.3588;1;-168.8432465;0.321452588;28000.625;-37053.37891;0.076042943;34329.96094
5385.5112;1;-168.2586975;0.322383493;27987.3457;-37518.80469;0.077366673;34130.45313
5385.6636;1;-167.6741638;0.323314428;27974.06641;-37984.23047;0.078690402;33930.94922
5385.816;1;-167.0895996;0.324245334;27960.78711;-38449.65625;0.080014139;33731.44141
5385.9684;1;-166.5050507;0.325176239;27947.50977;-38915.08203;0.081337869;33531.9375
5386.1208;1;-165.9205017;0.326107144;27934.23047;-39380.50781;0.082661606;33332.42969
5386.2732;1;-165.3359528;0.32703805;27920.95117;-39845.93359;0.083985344;33132.92188
5386.4256;1;-164.7514038;0.327968985;27907.67188;-40311.35938;0.085309073;32933.41797
5386.578;1;-164.1668549;0.32889989;27894.39453;-40776.78516;0.086632803;32733.91016
5386.7304;1;-163.5823059;0.329830796;27881.11523;-41242.21094;0.087956533;32534.4043
5386.8828;1;-162.997757;0.330761701;27867.83594;-41707.63672;0.089280263;32334.89844
5387.0352;1;-162.413208;0.331692636;27854.55664;-42173.0625;0.090604;32135.39258
5387.1876;1;-161.8286591;0.332623541;27841.27734;-42638.48828;0.09192773;31935.88672
5387.34;1;-161.2441101;0.333554447;27828;-43103.91406;0.093251459;31736.38086
5387.4924;1;-160.6595612;0.334485352;27814.7207;-43569.33984;0.094575197;31536.87305
5387.6448;1;-160.0750122;0.335416287;27801.44141;-44034.76563;0.095898934;31337.36719
5387.7972;1;-159.4904633;0.336347193;27788.16211;-44500.19141;0.097222664;31137.86133
5387.9496;1;-158.9059143;0.337278098;27774.88281;-44965.61719;0.098546393;30938.35547
5388.102;1;-158.3213654;0.338209003;27761.60547;-45431.04297;0.099870123;30738.84961
5388.2544;1;-157.7368164;0.339139909;27748.32617;-45896.46484;0.10119386;30539.34375
5388.4068;1;-157.1522522;0.340070844;27735.04688;-46361.89063;0.10251759;30339.83789
5388.5592;1;-156.5677185;0.341001749;27721.76758;-46827.31641;0.10384132;30140.33008
5388.7116;1;-155.9831696;0.341932654;27708.49023;-47292.74219;0.105165057;29940.82422
5388.864;1;-155.3986053;0.34286356;27695.21094;-47758.16797;0.106488787;29741.31836
5389.0164;1;-154.8140564;0.343794495;27681.93164;-48223.59375;0.107812516;29541.8125
5389.1688;1;-154.2295227;0.3447254;27668.65234;-48689.01953;0.109136254;29342.30664
5389.3212;1;-153.6449738;0.345656306;27655.37305;-49154.44531;0.110459983;29142.80078
5389.4736;1;-153.0604095;0.346587211;27642.0957;-49619.87109;0.111783713;28943.29297
5389.626;1;-152.4758759;0.347518116;27628.81641;-50085.29688;0.11310745;28743.78711
5389.7784;1;-151.8913269;0.348449051;27615.53711;-50550.72266;0.11443118;28544.28125
5389.9308;1;-151.3067627;0.349379957;27602.25781;-51016.14844;0.115754917;28344.77539
5390.0832;1;-150.7554779;0.350361377;27557.33594;-51320.36328;0.11726433;28171.56641
5390.2356;1;-150.2259064;0.351384789;27486.0918;-51490.48828;0.118928179;28020.22852
5390.388;1;-149.6984253;0.352408201;27414.84961;-51660.61719;0.120592043;27868.89063
5390.5404;1;-149.1709595;0.353431612;27343.60742;-51830.74219;0.122255877;27717.55273
5390.6928;1;-148.6434784;0.354455024;27272.36328;-52000.87109;0.123919733;27566.2168
5390.8452;1;-148.1160126;0.355478436;27201.12109;-52170.99609;0.125583589;27414.87891
5390.9976;1;-147.5885315;0.356501848;27129.87891;-52341.125;0.127247438;27263.54102
5391.15;1;-147.0610657;0.357525259;27058.63672;-52511.25;0.128911287;27112.20313
5391.3024;1;-146.5335999;0.358548671;26987.39258;-52681.375;0.13057515;26960.86523
5391.4548;1;-146.0061188;0.359572083;26916.15039;-52851.50391;0.132238999;26809.5293
5391.6072;1;-145.478653;0.360595495;26844.9082;-53021.62891;0.133902848;26658.19141
5391.7596;1;-144.9511566;0.361618906;26773.66406;-53191.75781;0.135566697;26506.85352
