MD;UpscaledThinLayerRemoval;INSPHASE;AMPCONS;RMS;RAI;FLAT;SWT
5302.4532;1;38.58063507;0.261361718;56770.24219;132654.1094;0.00159162;83386.22656
5302.6056;1;39.25189209;0.261348516;56808.74609;133806.9219;0.0015873;83393.42188
5302.758;1;39.92314529;0.261335284;56847.25;134959.7344;0.00158298;83400.625
5302.9104;1;40.59440231;0.261322051;56885.75391;136112.5469;0.00157866;83407.82813
5303.0628;1;41.26565552;0.261308819;56924.25781;137265.3594;0.00157435;83415.03125
5303.2152;1;41.93691254;0.261295617;56962.75781;138418.1563;0.00157003;83422.23438
5303.3676;1;42.60816574;0.261282384;57001.26172;139570.9688;0.00156571;83429.4375
5303.52;1;43.27942276;0.261269152;57039.76563;140723.7813;0.0015614;83436.64063
5303.6724;1;43.95067596;0.26125595;57078.26953;141876.5938;0.00155708;83443.84375
5303.8248;1;44.62192917;0.261242718;57116.76953;143029.4063;0.00155276;83451.03906
5303.9772;1;45.29318619;0.261229485;57155.27344;144182.2188;0.00154844;83458.24219
5304.1296;1;45.96444321;0.261216253;57193.77734;145335.0313;0.00154413;83465.44531
5304.282;1;46.63570023;0.261203051;57232.28125;146487.8438;0.00153981;83472.64844
5304.4344;1;47.30695343;0.261189818;57270.78516;147640.6406;0.00153549;83479.85156
5304.5868;1;47.97820664;0.261176586;57309.28516;148793.4531;0.00153118;83487.05469
5304.7392;1;48.64946365;0.261163384;57347.78906;149946.2656;0.00152686;83494.25781
5304.8916;1;49.32071686;0.261150152;57386.29297;151099.0781;0.00152254;83501.46094
5305.044;1;50.01791;0.261159122;57412.35547;152003.0156;0.00152076;83486.27344
5305.1964;1;50.76934815;0.26122278;57407.76563;152293.8438;0.00152522;83415.9375
5305.3488;1;51.5229454;0.261286438;57403.17969;152584.6719;0.00152967;83345.59375
5305.5012;1;52.27655029;0.261350095;57398.58984;152875.4844;0.00153413;83275.25781
5305.6536;1;53.03015137;0.261413753;57394.00391;153166.3125;0.00153859;83204.91406
5305.806;1;53.78375244;0.261477411;57389.41406;153457.1406;0.00154305;83134.57813
5305.9584;1;54.53735352;0.261541069;57384.82813;153747.9531;0.00154751;83064.24219
5306.1108;1;55.29095459;0.261604726;57380.24219;154038.7813;0.00155197;82993.89844
5306.2632;1;56.04455566;0.261668354;57375.65234;154329.6094;0.00155642;82923.5625
5306.4156;1;56.79815292;0.261732012;57371.06641;154620.4219;0.00156088;82853.22656
5306.568;1;57.551754;0.26179567;57366.47656;154911.25;0.00156534;82782.88281
5306.7204;1;58.30535507;0.261859328;57361.89063;155202.0625;0.0015698;82712.54688
5306.8728;1;59.05895615;0.261922985;57357.30078;155492.8906;0.00157426;82642.20313
5307.0252;1;59.81255722;0.261986643;57352.71484;155783.7188;0.00157871;82571.86719
5307.1776;1;60.5661583;0.262050301;57348.125;156074.5313;0.00158317;82501.53125
5307.33;1;61.31975937;0.262113959;57343.53906;156365.3594;0.00158763;82431.1875
5307.4824;1;62.07335663;0.262177616;57338.95313;156656.1875;0.00159209;82360.85156
5307.6348;1;62.8269577;0.262241274;57334.36328;156947;0.00159655;82290.51563
5307.7872;1;63.58055878;0.262304932;57329.77734;157237.8281;0.00160101;82220.17188
5307.9396;1;64.33415985;0.26236859;57325.1875;157528.6563;0.00160546;82149.83594
5308.092;1;65.08776093;0.262432247;57320.60156;157819.4688;0.00160992;82079.49219
5308.2444;1;65.841362;0.262495905;57316.01172;158110.2969;0.00161438;82009.15625
5308.3968;1;66.59496307;0.262559563;57311.42578;158401.125;0.00161884;81938.82031
5308.5492;1;67.34856415;0.262623221;57306.83594;158691.9375;0.0016233;81868.47656
5308.7016;1;68.10216522;0.262686878;57302.25;158982.7656;0.00162776;81798.14063
5308.854;1;68.8557663;0.262750536;57297.66016;159273.5938;0.00163221;81727.79688
5309.0064;1;69.60936737;0.262814194;57293.07422;159564.4063;0.00163667;81657.46094
5309.1588;1;70.36296845;0.262877822;57288.48828;159855.2344;0.00164113;81587.125
5309.3112;1;71.11656952;0.26294148;57283.89844;160146.0625;0.00164559;81516.78125
5309.4636;1;71.87017059;0.263005137;57279.3125;160436.875;0.00165005;81446.44531
5309.616;1;72.62377167;0.263068795;57274.72266;160727.7031;0.0016545;81376.10938
5309.7684;1;73.37737274;0.263132453;57270.13672;161018.5156;0.00165896;81305.76563
5309.9208;1;74.13097382;0.263196111;57265.54688;161309.3438;0.00166342;81235.42969
5310.0732;1;74.8717041;0.263291121;57218.17578;161187.3125;0.00168047;81110.08594
5310.2256;1;75.598526;0.263419986;57124.51563;160618.6094;0.00171115;80925.23438
5310.378;1;76.32533264;0.263548881;57030.85547;160049.8906;0.00174183;80740.39063
5310.5304;1;77.05214691;0.263677776;56937.19531;159481.1719;0.00177251;80555.53906
5310.6828;1;77.77896118;0.263806671;56843.53516;158912.4531;0.00180319;80370.6875
5310.8352;1;78.50578308;0.263935566;56749.875;158343.75;0.00183387;80185.83594
5310.9876;1;79.23258972;0.264064461;56656.21484;157775.0313;0.00186454;80000.98438
5311.14;1;79.95940399;0.264193356;56562.55078;157206.3125;0.00189522;79816.13281
5311.2924;1;80.68621826;0.264322251;56468.89063;156637.5938;0.0019259;79631.28906
5311.4448;1;81.41303253;0.264451146;56375.23047;156068.875;0.00195658;79446.4375
5311.5972;1;82.13985443;0.264580041;56281.57031;155500.1719;0.00198726;79261.58594
5311.7496;1;82.86666107;0.264708936;56187.91016;154931.4531;0.00201794;79076.73438
5311.902;1;83.59347534;0.264837831;56094.25;154362.7344;0.00204862;78891.88281
5312.0544;1;84.32028961;0.264966697;56000.58984;153794.0156;0.00207929;78707.03125
5312.2068;1;85.04711151;0.265095592;55906.92578;153225.2969;0.00210997;78522.1875
5312.3592;1;85.77391815;0.265224487;55813.26563;152656.5938;0.00214065;78337.33594
5312.5116;1;86.50073242;0.265353382;55719.60547;152087.875;0.00217133;78152.48438
5312.664;1;87.22754669;0.265482277;55625.94531;151519.1563;0.00220201;77967.63281
5312.8164;1;87.95436859;0.265611172;55532.28516;150950.4375;0.00223269;77782.78125
5312.9688;1;88.68117523;0.265740067;55438.625;150381.7344;0.00226337;77597.92969
5313.1212;1;89.4079895;0.265868962;55344.96484;149813.0156;0.00229404;77413.08594
5313.2736;1;90.13480377;0.265997857;55251.30078;149244.2969;0.00232472;77228.23438
5313.426;1;90.86162567;0.266126752;55157.64063;148675.5781;0.0023554;77043.38281
5313.5784;1;91.58843994;0.266255647;55063.98047;148106.8594;0.00238608;76858.53125
5313.7308;1;92.31524658;0.266384542;54970.32031;147538.1563;0.00241676;76673.67969
5313.8832;1;93.04206085;0.266513407;54876.66016;146969.4375;0.00244744;76488.82813
5314.0356;1;93.76888275;0.266642302;54783;146400.7188;0.00247812;76303.98438
5314.188;1;94.49569702;0.266771197;54689.33984;145832;0.00250879;76119.13281
5314.3404;1;95.22250366;0.266900092;54595.67578;145263.2813;0.00253947;75934.28125
5314.4928;1;95.94931793;0.267028987;54502.01563;144694.5781;0.00257015;75749.42969
5314.6452;1;96.67613983;0.267157883;54408.35547;144125.8594;0.00260083;75564.57813
5314.7976;1;97.4029541;0.267286778;54314.69531;143557.1406;0.00263151;75379.72656
5314.95;1;98.12976837;0.267415673;54221.03516;142988.4219;0.00266219;75194.88281
5315.1024;1;98.83289337;0.267566979;54072.53516;141990.9375;0.00272256;75027.24219
5315.2548;1;99.52445984;0.267729253;53897.26172;140784.0938;0.00279742;74868
5315.4072;1;100.2160263;0.267891496;53721.98828;139577.2344;0.00287229;74708.76563
5315.5596;1;100.9075928;0.26805377;53546.71484;138370.3906;0.00294715;74549.52344
5315.712;1;101.5991516;0.268216044;53371.44141;137163.5313;0.00302202;74390.28906
5315.8644;1;102.2907257;0.268378288;53196.16797;135956.6875;0.00309688;74231.05469
5316.0168;1;102.9822846;0.268540561;53020.89453;134749.8281;0.00317175;74071.8125
5316.1692;1;103.673851;0.268702805;52845.61719;133542.9844;0.00324661;73912.57813
5316.3216;1;104.3654175;0.268865079;52670.34375;132336.125;0.00332148;73753.33594
5316.474;1;105.056984;0.269027352;52495.07031;131129.2813;0.00339635;73594.10156
5316.6264;1;105.7485504;0.269189596;52319.79688;129922.4297;0.00347121;73434.86719
5316.7788;1;106.4401169;0.26935187;52144.52344;128715.5781;0.00354608;73275.625
5316.9312;1;107.1316757;0.269514114;51969.25;127508.7266;0.00362094;73116.39063
5317.0836;1;107.8232498;0.269676387;51793.97266;126301.875;0.00369581;72957.14844
5317.236;1;108.5148087;0.269838661;51618.69922;125095.0234;0.00377067;72797.91406
5317.3884;1;109.2063751;0.270000905;51443.42578;123888.1719;0.00384554;72638.67188
5317.5408;1;109.8979416;0.270163178;51268.15234;122681.3281;0.00392041;72479.4375
5317.6932;1;110.5895081;0.270325452;51092.87891;121474.4766;0.00399527;72320.20313
5317.8456;1;111.2810745;0.270487696;50917.60547;120267.625;0.00407014;72160.96094
5317.998;1;111.9726334;0.27064997;50742.33203;119060.7734;0.004145;72001.72656
5318.1504;1;112.6641998;0.270812213;50567.05469;117853.9219;0.00421987;71842.48438
5318.3028;1;113.3557663;0.270974487;50391.78125;116647.0703;0.00429473;71683.25
5318.4552;1;114.0473328;0.271136761;50216.50781;115440.2188;0.0043696;71524.01563
5318.6076;1;114.7388992;0.271299005;50041.23438;114233.3672;0.00444447;71364.77344
5318.76;1;115.4304657;0.271461278;49865.96094;113026.5156;0.00451933;71205.53906
5318.9124;1;116.1220322;0.271623522;49690.6875;111819.6641;0.0045942;71046.29688
5319.0648;1;116.8135986;0.271785796;49515.41406;110612.8125;0.00466906;70887.0625
5319.2172;1;117.5051575;0.271948069;49340.13672;109405.9688;0.00474393;70727.82813
5319.3696;1;118.1967239;0.272110313;49164.86328;108199.1172;0.00481879;70568.58594
5319.522;1;118.8882904;0.272272587;48989.58984;106992.2656;0.00489366;70409.35156
5319.6744;1;119.5798569;0.272434861;48814.31641;105785.4141;0.00496852;70250.10938
5319.8268;1;120.2714233;0.272597104;48639.04297;104578.5625;0.00504339;70090.875
5319.9792;1;120.965271;0.272759378;48463.76953;103371.7109;0.00511826;69931.64063
5320.1316;1;121.6659393;0.27293098;48281.89453;101810.3438;0.0052475;69796.70313
5320.284;1;122.370697;0.273104101;48098.97656;100192.9375;0.00538534;69665.61719
5320.4364;1;123.0754471;0.273277193;47916.05859;98575.53906;0.00552317;69534.52344
5320.5888;1;123.7801971;0.273450285;47733.14063;96958.14063;0.00566101;69403.4375
5320.7412;1;124.4849548;0.273623377;47550.22656;95340.73438;0.00579885;69272.34375
5320.8936;1;125.1897049;0.273796499;47367.30859;93723.33594;0.00593668;69141.25781
5321.046;1;125.8944626;0.273969591;47184.39063;92105.92969;0.00607452;69010.16406
5321.1984;1;126.5992127;0.274142683;47001.47266;90488.53125;0.00621236;68879.07031
5321.3508;1;127.3039703;0.274315774;46818.55469;88871.13281;0.0063502;68747.98438
5321.5032;1;128.008728;0.274488896;46635.63672;87253.72656;0.00648803;68616.89063
5321.6556;1;128.7134705;0.274661988;46452.72266;85636.32813;0.00662587;68485.80469
5321.808;1;129.4182129;0.27483508;46269.80469;84018.92188;0.00676371;68354.71094
5321.9604;1;130.1229858;0.275008172;46086.88672;82401.52344;0.00690155;68223.625
5322.1128;1;130.8277283;0.275181294;45903.96875;80784.125;0.00703938;68092.53125
5322.2652;1;131.532486;0.275354385;45721.05078;79166.71875;0.00717722;67961.44531
5322.4176;1;132.2372437;0.275527477;45538.13281;77549.32031;0.00731506;67830.35156
5322.57;1;132.9419861;0.275700569;45355.21875;75931.91406;0.00745289;67699.26563
5322.7224;1;133.6467438;0.275873691;45172.30078;74314.51563;0.00759073;67568.17188
5322.8748;1;134.3515015;0.276046783;44989.38281;72697.11719;0.00772857;67437.08594
5323.0272;1;135.0562439;0.276219875;44806.46484;71079.71094;0.00786641;67305.99219
5323.1796;1;135.7610016;0.276392967;44623.54688;69462.3125;0.00800424;67174.89844
5323.332;1;136.4657593;0.276566088;44440.62891;67844.90625;0.00814208;67043.8125
5323.4844;1;137.1705017;0.27673918;44257.71484;66227.50781;0.00827992;66912.71875
5323.6368;1;137.8752747;0.276912272;44074.79688;64610.10547;0.00841775;66781.63281
5323.7892;1;138.5800171;0.277085364;43891.87891;62992.70313;0.00855559;66650.53906
5323.9416;1;139.2847595;0.277258486;43708.96094;61375.30078;0.00869343;66519.45313
5324.094;1;139.9895325;0.277431577;43526.04297;59757.90234;0.00883127;66388.35938
5324.2464;1;140.6942749;0.277604669;43343.125;58140.5;0.0089691;66257.27344
5324.3988;1;141.3990173;0.277777761;43160.21094;56523.09766;0.00910694;66126.17969
5324.5512;1;142.1037903;0.277950883;42977.29297;54905.69531;0.00924478;65995.09375
5324.7036;1;142.8085327;0.278123975;42794.375;53288.29297;0.00938261;65864
5324.856;1;143.5132752;0.278297067;42611.45703;51670.89063;0.00952045;65732.90625
5325.0084;1;144.2203827;0.278471202;42431.94922;50046.69922;0.00966089;65601.71875
5325.1608;1;144.9675446;0.27866295;42310.86328;48306.0625;0.00984597;65468.79688
5325.3132;1;145.7147064;0.278854698;42189.77734;46565.42969;0.01003104;65335.875
5325.4656;1;146.4618835;0.279046416;42068.6875;44824.79297;0.01021612;65202.95313
5325.618;1;147.2090607;0.279238164;41947.60156;43084.16016;0.01040119;65070.03125
5325.7704;1;147.9562378;0.279429913;41826.51563;41343.52344;0.01058626;64937.10938
5325.9228;1;148.7033997;0.279621661;41705.42969;39602.89063;0.01077134;64804.18359
5326.0752;1;149.4505615;0.279813409;41584.34375;37862.25391;0.01095641;64671.26172
5326.2276;1;150.1977387;0.280005157;41463.25781;36121.62109;0.01114148;64538.33984
5326.38;1;150.9449005;0.280196875;41342.17188;34380.98438;0.01132656;64405.41797
5326.5324;1;151.6920624;0.280388624;41221.08594;32640.35156;0.01151163;64272.49609
5326.6848;1;152.4392395;0.280580372;41099.99609;30899.7168;0.01169671;64139.57422
5326.8372;1;153.1864166;0.28077212;40978.91016;29159.08203;0.01188178;64006.65234
5326.9896;1;153.9335785;0.280963868;40857.82422;27418.44727;0.01206685;63873.73047
5327.142;1;154.6807556;0.281155586;40736.73828;25677.8125;0.01225193;63740.80859
5327.2944;1;155.4279175;0.281347334;40615.65234;23937.17773;0.012437;63607.88281
5327.4468;1;156.1750946;0.281539083;40494.56641;22196.54297;0.01262208;63474.96094
5327.5992;1;156.9222565;0.281730831;40373.48047;20455.9082;0.01280715;63342.03906
5327.7516;1;157.6694183;0.281922579;40252.39453;18715.27344;0.01299222;63209.11719
5327.904;1;158.4165955;0.282114327;40131.30859;16974.63867;0.0131773;63076.19531
5328.0564;1;159.1637573;0.282306045;40010.21875;15234.00488;0.01336237;62943.27344
5328.2088;1;159.9109345;0.282497793;39889.13281;13493.37012;0.01354744;62810.35156
5328.3612;1;160.6581116;0.282689542;39768.04688;11752.73535;0.01373252;62677.42969
5328.5136;1;161.4052734;0.28288129;39646.96094;10012.10059;0.01391759;62544.50781
5328.666;1;162.1524506;0.283073038;39525.875;8271.46582;0.01410267;62411.58203
5328.8184;1;162.8996124;0.283264786;39404.78906;6530.831055;0.01428774;62278.66016
5328.9708;1;163.6467896;0.283456504;39283.70313;4790.196289;0.01447281;62145.73828
5329.1232;1;164.3939514;0.283648253;39162.61719;3049.561768;0.01465789;62012.81641
5329.2756;1;165.1411133;0.283840001;39041.53125;1308.927002;0.01484296;61879.89453
5329.428;1;165.8882904;0.284031749;38920.44141;-431.7076721;0.01502804;61746.97266
5329.5804;1;166.6354675;0.284223497;38799.35547;-2172.342285;0.01521311;61614.05078
5329.7328;1;167.3826294;0.284415215;38678.26953;-3912.977051;0.01539818;61481.12891
5329.8852;1;168.1297913;0.284606963;38557.18359;-5653.611816;0.01558326;61348.20703
5330.0376;1;164.673111;0.284810364;38461.66406;-7329.305664;0.015748009;61198.47266
5330.19;1;155.9472046;0.285049319;38444.21484;-8806.72168;0.015850689;60997.41406
5330.3424;1;145.7240448;0.285288274;38426.76172;-10284.13867;0.015953381;60796.35547
5330.4948;1;135.5008698;0.285527229;38409.30859;-11761.55469;0.01605607;60595.29688
5330.6472;1;125.27771;0.285766184;38391.85547;-13238.97168;0.01615875;60394.23828
5330.7996;1;115.0545425;0.286005169;38374.40234;-14716.3877;0.01626144;60193.17969
5330.952;1;104.8313675;0.286244124;38356.94922;-16193.80469;0.016364129;59992.11719
5331.1044;1;94.60820007;0.286483079;38339.49609;-17671.2207;0.016466821;59791.05859
5331.2568;1;84.38503265;0.286722034;38322.04297;-19148.63672;0.016569501;59590
5331.4092;1;74.16186523;0.286960989;38304.58984;-20626.05469;0.01667219;59388.94141
5331.5616;1;63.93870163;0.287199944;38287.14063;-22103.4707;0.01677488;59187.88281
5331.714;1;53.71553421;0.287438899;38269.6875;-23580.88672;0.01687756;58986.82422
5331.8664;1;43.49236679;0.287677854;38252.23438;-25058.30273;0.016980249;58785.76563
5332.0188;1;33.26920319;0.287916809;38234.78125;-26535.7207;0.017082941;58584.70703
5332.1712;1;23.04603386;0.288155794;38217.32813;-28013.13672;0.01718563;58383.64844
5332.3236;1;12.82286739;0.288394749;38199.875;-29490.55273;0.017288311;58182.58984
5332.476;1;2.599700213;0.288633704;38182.42188;-30967.96875;0.017391;57981.53125
5332.6284;1;-7.623466492;0.288872659;38164.96875;-32445.38672;0.017493689;57780.47266
5332.7808;1;-17.84663391;0.289111614;38147.51563;-33922.80078;0.017596381;57579.41016
5332.9332;1;-28.06980133;0.289350569;38130.06641;-35400.21875;0.017699059;57378.35156
5333.0856;1;-38.29296875;0.289589524;38112.61328;-36877.63672;0.017801751;57177.29297
5333.238;1;-48.51613617;0.289828479;38095.16016;-38355.05078;0.01790444;56976.23438
5333.3904;1;-58.73930359;0.290067464;38077.70703;-39832.46875;0.01800712;56775.17578
5333.5428;1;-68.96247101;0.290306419;38060.25391;-41309.88281;0.01810981;56574.11719
5333.6952;1;-79.18563843;0.290545374;38042.80078;-42787.30078;0.018212499;56373.05859
5333.8476;1;-89.40880585;0.290784329;38025.34766;-44264.71875;0.018315179;56172
5334;1;-99.63197327;0.291023284;38007.89453;-45742.13281;0.018417871;55970.94141
5334.1524;1;-109.8551407;0.291262239;37990.44141;-47219.55078;0.01852056;55769.88281
5334.3048;1;-120.0783081;0.291501194;37972.98828;-48696.96875;0.01862325;55568.82422
5334.4572;1;-130.3014679;0.291740149;37955.53906;-50174.38281;0.01872593;55367.76172
5334.6096;1;-140.5246429;0.291979104;37938.08594;-51651.80078;0.018828619;55166.70313
5334.762;1;-150.747818;0.292218089;37920.63281;-53129.21484;0.018931311;54965.64453
5334.9144;1;-160.627655;0.292457044;37903.17969;-54606.63281;0.019034;54764.58594
5335.0668;1;-166.4163208;0.292731702;37900.17578;-55898.13672;0.01920474;54578.79297
5335.2192;1;-165.7391815;0.293052167;37915.68359;-56951.41016;0.019462699;54412.55859
5335.3716;1;-165.0620422;0.293372601;37931.19141;-58004.67969;0.019720649;54246.32031
5335.524;1;-164.3849182;0.293693066;37946.69922;-59057.95313;0.019978611;54080.08594
5335.6764;1;-163.7077789;0.29401353;37962.20703;-60111.22266;0.020236559;53913.85156
5335.8288;1;-163.0306549;0.294333965;37977.71484;-61164.49609;0.020494521;53747.61719
5335.9812;1;-162.3535156;0.294654429;37993.22266;-62217.76563;0.020752469;53581.38281
5336.1336;1;-161.6763763;0.294974864;38008.73047;-63271.03906;0.021010431;53415.14844
5336.286;1;-160.9992371;0.295295328;38024.23828;-64324.30859;0.02126839;53248.91016
5336.4384;1;-160.322113;0.295615763;38039.74609;-65377.58203;0.02152634;53082.67578
5336.5908;1;-159.644989;0.295936227;38055.25391;-66430.85156;0.0217843;52916.44141
5336.7432;1;-158.9678497;0.296256691;38070.76172;-67484.125;0.02204225;52750.20703
5336.8956;1;-158.2907104;0.296577126;38086.26953;-68537.39063;0.02230021;52583.97266
5337.048;1;-157.6135712;0.29689759;38101.77734;-69590.66406;0.022558169;52417.73828
5337.2004;1;-156.9364319;0.297218025;38117.28516;-70643.9375;0.02281612;52251.50391
5337.3528;1;-156.2593079;0.297538489;38132.79297;-71697.21094;0.023074079;52085.26563
5337.5052;1;-155.5821686;0.297858924;38148.30078;-72750.47656;0.02333203;51919.03125
5337.6576;1;-154.9050446;0.298179388;38163.80859;-73803.75;0.023589989;51752.79688
5337.81;1;-154.2279053;0.298499852;38179.31641;-74857.02344;0.023847939;51586.5625
5337.9624;1;-153.550766;0.298820287;38194.82422;-75910.29688;0.024105901;51420.32813
5338.1148;1;-152.8736267;0.299140751;38210.33203;-76963.5625;0.024363849;51254.09375
5338.2672;1;-152.1965027;0.299461186;38225.83984;-78016.83594;0.024621811;51087.85547
5338.4196;1;-151.5193634;0.29978165;38241.34766;-79070.10938;0.02487977;50921.62109
5338.572;1;-150.8422394;0.300102085;38256.85547;-80123.38281;0.025137721;50755.38672
5338.7244;1;-150.1651001;0.300422549;38272.36328;-81176.64844;0.02539568;50589.15234
5338.8768;1;-149.4879608;0.300743014;38287.87109;-82229.92188;0.025653631;50422.91797
5339.0292;1;-148.8108215;0.301063448;38303.37891;-83283.19531;0.02591159;50256.68359
5339.1816;1;-148.1336975;0.301383913;38318.88672;-84336.46094;0.02616955;50090.44531
5339.334;1;-147.4565582;0.301704347;38334.39453;-85389.73438;0.0264275;49924.21094
5339.4864;1;-146.7794189;0.302024812;38349.90234;-86443.00781;0.02668546;49757.97656
5339.6388;1;-146.1022949;0.302345246;38365.41016;-87496.28125;0.02694341;49591.74219
5339.7912;1;-145.4251556;0.30266571;38380.91797;-88549.54688;0.027201369;49425.50781
5339.9436;1;-144.7480164;0.302986175;38396.42578;-89602.82031;0.027459331;49259.27344
5340.096;1;-144.0071869;0.303369254;38388.74219;-90311.16406;0.02810307;49123.58984
5340.2484;1;-143.2289429;0.303789139;38367.4375;-90816.85938;0.02897346;49005.85938
5340.4008;1;-142.4506989;0.304209024;38346.13281;-91322.5625;0.029843859;48888.12891
5340.5532;1;-141.6724396;0.304628909;38324.82813;-91828.25781;0.030714249;48770.39844
5340.7056;1;-140.8941956;0.305048794;38303.52344;-92333.96094;0.031584639;48652.66797
5340.858;1;-140.1159363;0.305468679;38282.21875;-92839.65625;0.032455031;48534.9375
5341.0104;1;-139.3376923;0.305888563;38260.91406;-93345.35156;0.03332543;48417.20703
5341.1628;1;-138.5594482;0.306308448;38239.61328;-93851.05469;0.034195829;48299.47656
5341.3152;1;-137.781189;0.306728333;38218.30859;-94356.75;0.035066221;48181.74609
5341.4676;1;-137.0029449;0.307148248;38197.00391;-94862.44531;0.035936609;48064.01563
5341.62;1;-136.2247009;0.307568133;38175.69922;-95368.14844;0.036807001;47946.28516
5341.7724;1;-135.4464417;0.307988018;38154.39453;-95873.84375;0.0376774;47828.55469
5341.9248;1;-134.6681976;0.308407903;38133.08984;-96379.54688;0.038547792;47710.82422
5342.0772;1;-133.8899384;0.308827788;38111.78516;-96885.24219;0.039418191;47593.09375
5342.2296;1;-133.1116943;0.309247673;38090.48047;-97390.9375;0.040288579;47475.36328
5342.382;1;-132.3334503;0.309667558;38069.17578;-97896.64063;0.04115897;47357.63281
5342.5344;1;-131.5552063;0.310087442;38047.87109;-98402.33594;0.04202937;47239.90234
5342.6868;1;-130.776947;0.310507327;38026.56641;-98908.03125;0.042899761;47122.17188
5342.8392;1;-129.9986877;0.310927212;38005.26172;-99413.73438;0.043770149;47004.44141
5342.9916;1;-129.2204437;0.311347097;37983.95703;-99919.42969;0.044640549;46886.71094
