MD;Ele;Ele5;EleSimp;EleSimp5;UpscaledThinLayerRemoval;UpscaledThinLayerRemovalSimp;AMPCONS;INSPHASE;RAI;RMS;FLAT;SWT
4995.519386;2;3;2;3;4;3;0.441431284;40.56895065;134099.125;57568.91016;0.023175992;88348.94531
4995.671786;2;3;2;3;4;3;0.441520691;41.15158081;135632.9375;57657.52344;0.023139512;88505.03906
4995.824186;2;3;2;3;4;3;0.441610098;41.73421097;137166.75;57746.14063;0.023103032;88661.13281
4995.976586;2;3;2;3;4;3;0.441699505;42.31683731;138700.5625;57834.76172;0.023066552;88817.22656
4996.128986;2;3;2;3;4;3;0.441788912;42.89946747;140234.3438;57923.38281;0.023030061;88973.3125
4996.281386;2;3;2;3;4;3;0.441878319;43.48209763;141768.125;58012.00781;0.022993581;89129.40625
4996.433786;3;3;3;3;4;3;0.441967875;44.06475067;143298.75;58101.07813;0.02295729;89285.90625
4996.586186;4;3;3;3;4;3;0.442073137;44.65076447;144441.1719;58244.75391;0.022946795;89492.65625
4996.738586;4;3;3;3;4;3;0.442178398;45.23677826;145583.0313;58388.50781;0.022936326;89699.47656
4996.890986;4;3;3;3;4;3;0.44228369;45.82279205;146724.8594;58532.26563;0.022925856;89906.30469
4997.043386;4;3;3;3;4;3;0.442388982;46.40880966;147866.6875;58676.01953;0.022915375;90113.125
4997.195786;4;3;3;3;4;3;0.442494273;46.99482346;149008.4844;58819.78125;0.022904895;90319.94531
4997.348186;4;3;3;3;4;3;0.442599565;47.58084106;150150.2656;58963.53906;0.022894414;90526.77344
4997.500586;4;3;3;3;4;3;0.442704856;48.16685867;151292.0313;59107.30078;0.022883926;90733.59375
4997.652986;4;3;3;3;4;3;0.442810148;48.75287628;152433.7969;59251.06641;0.022873445;90940.41406
4997.805386;4;3;3;3;4;3;0.442915469;49.33889389;153575.5313;59394.82813;0.022862954;91147.24219
4997.957786;3;3;3;3;4;3;0.443020761;49.9249115;154717.25;59538.59375;0.022852466;91354.0625
4998.110186;3;3;3;3;4;3;0.443126053;50.51092911;155858.9375;59682.36328;0.022841966;91560.89063
4998.262586;3;3;3;3;4;3;0.443231344;51.09695053;157000.625;59826.13281;0.022831464;91767.71094
4998.414986;3;3;3;3;4;3;0.443336636;51.68296814;158142.2969;59969.90234;0.022820965;91974.53906
4998.567386;3;3;3;3;4;3;0.443441957;52.26898956;159283.9531;60113.67578;0.022810455;92181.35938
4998.719786;3;3;3;3;4;3;0.443547249;52.85500717;160425.5781;60257.44922;0.022799956;92388.1875
4998.872186;2;3;2;3;4;3;0.44365254;53.4410286;161567.2031;60401.22266;0.022789445;92595.00781
4999.024586;2;3;2;3;4;3;0.443757862;54.02705002;162708.7969;60545;0.022778925;92801.83594
4999.176986;3;3;3;3;4;3;0.443863154;54.61307144;163850.375;60688.77734;0.022768416;93008.65625
4999.329386;4;3;3;3;4;3;0.443968475;55.19909287;164991.9531;60832.55469;0.022757895;93215.48438
4999.481786;4;3;3;3;4;3;0.444073767;55.78511429;166133.5;60976.33594;0.022747375;93422.3125
4999.634186;4;3;3;3;4;3;0.444179297;56.37096405;167274.75;61120.08203;0.022736825;93629.09375
4999.786586;4;3;3;3;4;3;0.444284827;56.95679092;168415.9688;61263.82422;0.022726266;93835.875
4999.938986;3;3;3;3;4;3;0.444390386;57.54262161;169557.1719;61407.56641;0.022715716;94042.65625
5000.091386;3;3;3;3;4;3;0.444495916;58.12844849;170698.375;61551.3125;0.022705166;94249.4375
5000.243786;2;3;2;3;4;3;0.444601446;58.71427536;171839.5625;61695.05469;0.022694605;94456.21875
5000.396186;2;3;2;3;4;3;0.444707006;59.30010223;172980.7656;61838.80078;0.022684045;94662.99219
5000.548586;3;3;3;3;4;3;0.444812536;59.88593292;174121.9375;61982.54688;0.022673495;94869.77344
5000.700986;4;3;3;3;4;3;0.444918096;60.4717598;175263.125;62126.29297;0.022662936;95076.55469
5000.853386;4;4;3;3;4;3;0.445023626;61.05758667;176404.2969;62270.03906;0.022652375;95283.33594
5001.005786;4;4;3;3;4;3;0.445129186;61.64341736;177545.4688;62413.78516;0.022641815;95490.11719
5001.158186;4;4;3;3;4;3;0.445234716;62.22924423;178686.625;62557.53125;0.022631254;95696.89844
5001.310586;4;4;3;3;4;3;0.445340276;62.81507492;179827.7813;62701.27734;0.022620685;95903.67969
5001.462986;4;4;3;3;4;3;0.445432037;63.41445923;180824.0469;62848.08594;0.022624934;96103.33594
5001.615386;4;4;3;3;4;3;0.445468515;64.06822205;181239.2031;63007.16016;0.02268856;96274.42969
5001.767786;4;4;3;3;4;3;0.445504934;64.72205353;181653.5156;63166.25391;0.022752281;96445.48438
5001.920186;4;4;3;3;4;3;0.445541322;65.37588501;182067.8125;63325.34375;0.022815991;96616.53906
5002.072586;4;4;3;3;4;3;0.445577741;66.02971649;182482.1094;63484.4375;0.02287971;96787.59375
5002.224986;4;4;3;3;4;3;0.445614159;66.6835556;182896.4063;63643.52734;0.022943432;96958.64844
5002.377386;4;4;3;3;4;3;0.445650578;67.33738709;183310.6875;63802.61719;0.023007141;97129.70313
5002.529786;3;4;3;3;4;3;0.445686966;67.99121857;183724.9531;63961.71094;0.023070861;97300.75
5002.682186;3;3;3;3;4;3;0.445723385;68.64505768;184139.2188;64120.80078;0.02313458;97471.80469
5002.834586;3;3;3;3;4;3;0.445759803;69.29888916;184553.4844;64279.89453;0.02319829;97642.85938
5002.986986;3;3;3;3;4;3;0.445796192;69.95272064;184967.7344;64438.98438;0.023262011;97813.91406
5003.139386;4;3;3;3;4;3;0.44583261;70.60655212;185381.9688;64598.07813;0.02332573;97984.96094
5003.291786;4;3;3;3;4;3;0.445869029;71.26039124;185796.2031;64757.16797;0.02338944;98156.01563
5003.444186;4;3;3;3;4;3;0.445905417;71.91422272;186210.4375;64916.26172;0.023453161;98327.07031
5003.596586;4;3;3;3;4;3;0.445941836;72.5680542;186624.6563;65075.35156;0.02351688;98498.11719
5003.748986;4;3;3;3;4;3;0.445978254;73.22189331;187038.8594;65234.44531;0.02358059;98669.17188
5003.901386;4;3;3;3;4;3;0.446014643;73.87572479;187453.0625;65393.53906;0.023644311;98840.21875
5004.053786;4;3;3;3;4;3;0.446051061;74.52955627;187867.2656;65552.625;0.023708031;99011.27344
5004.206186;3;3;3;3;4;3;0.44608745;75.18339539;188281.4531;65711.71875;0.023771741;99182.32031
5004.358586;3;3;3;3;4;3;0.446123868;75.83722687;188695.625;65870.8125;0.02383546;99353.375
5004.510986;4;3;3;3;4;3;0.446160287;76.49105835;189109.7969;66029.89844;0.023899181;99524.42188
5004.663386;4;3;3;3;4;3;0.446196675;77.14489746;189523.9688;66188.99219;0.0239629;99695.46875
5004.815786;4;3;3;3;4;3;0.446233094;77.79872894;189938.125;66348.08594;0.02402661;99866.52344
5004.968186;4;3;3;3;4;3;0.446269482;78.45256805;190352.2656;66507.17969;0.024090331;100037.5703
5005.120586;4;3;3;3;4;3;0.446305901;79.10639954;190766.4063;66666.27344;0.02415405;100208.6172
5005.272986;4;3;3;3;4;3;0.446342289;79.76023102;191180.5469;66825.36719;0.024217771;100379.6641
5005.425386;4;4;3;3;4;3;0.446378678;80.41407013;191594.6719;66984.45313;0.024281491;100550.7109
5005.577786;4;4;3;3;4;3;0.446415097;81.06790161;192008.7813;67143.54688;0.024345201;100721.7578
5005.730186;3;4;3;3;4;3;0.446451485;81.72174072;192422.8906;67302.64063;0.02440892;100892.8047
5005.882586;3;4;3;3;4;3;0.446487904;82.37557221;192837;67461.73438;0.024472641;101063.8594
5006.034986;4;4;3;3;4;3;0.446524292;83.02941132;193251.0781;67620.82813;0.02453636;101234.9063
5006.187386;4;4;3;3;4;3;0.446560711;83.6832428;193665.1719;67779.92188;0.024600081;101405.9453
5006.339786;4;4;3;3;4;3;0.446597099;84.33707428;194079.25;67939.00781;0.0246638;101576.9922
5006.492186;4;4;3;3;4;3;0.446594685;84.98817444;194149.6719;68083.50781;0.024725195;101710.2656
5006.644586;3;4;3;3;4;3;0.446531802;85.63502502;193684.8281;68205.27344;0.024782978;101784.6953
5006.796986;3;4;3;3;4;3;0.44646883;86.28186798;193219.2344;68327;0.024840757;101859.0391
5006.949386;3;4;3;3;4;3;0.446405858;86.92871094;192753.625;68448.72656;0.024898538;101933.375
5007.101786;3;4;3;3;4;3;0.446342915;87.57555389;192288;68570.45313;0.024956318;102007.7188
5007.254186;3;4;3;3;4;3;0.446279943;88.22239685;191822.375;68692.1875;0.025014099;102082.0625
5007.406586;3;3;3;3;4;3;0.446216971;88.86923981;191356.75;68813.91406;0.025071878;102156.4063
5007.558986;3;3;3;3;4;3;0.446153998;89.51608276;190891.1094;68935.64063;0.025129657;102230.75
5007.711386;3;3;3;3;4;3;0.446091026;90.16291809;190425.4531;69057.36719;0.025187438;102305.0938
5007.863786;3;3;3;3;4;3;0.446028054;90.80976105;189959.7969;69179.09375;0.025245218;102379.4375
5008.016186;3;3;3;3;4;3;0.445965082;91.456604;189494.1406;69300.82031;0.025302999;102453.7813
5008.168586;2;3;2;3;4;3;0.445902109;92.10344696;189028.4688;69422.54688;0.025360778;102528.125
5008.320986;2;3;2;3;4;3;0.445839137;92.75028992;188562.7813;69544.27344;0.025418568;102602.4688
5008.473386;2;3;2;3;4;3;0.445776165;93.39713287;188097.0938;69665.99219;0.025476348;102676.8125
5008.625786;2;3;2;3;4;3;0.445713162;94.0439682;187631.3906;69787.71875;0.025534129;102751.1563
5008.778186;2;3;2;3;4;3;0.44565019;94.69081116;187165.6875;69909.44531;0.025591917;102825.5
5008.930586;3;3;3;3;4;3;0.445587218;95.33765411;186699.9688;70031.17188;0.025649699;102899.8438
5009.082986;3;3;3;3;4;3;0.445524246;95.98449707;186234.25;70152.89063;0.025707489;102974.1875
5009.235386;3;3;3;3;4;3;0.445461273;96.63134003;185768.5313;70274.61719;0.025765277;103048.5313
5009.387786;4;3;3;3;4;3;0.445398301;97.27817535;185302.7813;70396.33594;0.025823059;103122.875
5009.540186;4;3;3;3;4;3;0.445335299;97.92501831;184837.0469;70518.0625;0.025880847;103197.2188
5009.692586;4;3;3;3;4;3;0.445272327;98.57186127;184371.2813;70639.78125;0.025938638;103271.5625
5009.844986;4;3;3;3;4;3;0.445209354;99.21870422;183905.5313;70761.50781;0.025996419;103345.9063
5009.997386;4;3;3;3;4;3;0.445146352;99.86553955;183439.75;70883.22656;0.026054207;103420.25
5010.149786;4;3;3;3;4;3;0.44508338;100.5123825;182973.9844;71004.95313;0.026111998;103494.5938
5010.302186;4;3;3;3;4;3;0.445020407;101.1592255;182508.1875;71126.67188;0.026169788;103568.9375
5010.454586;4;3;3;3;4;3;0.444957405;101.8060684;182042.3906;71248.39063;0.026227579;103643.2813
5010.606986;4;3;3;3;4;3;0.444894433;102.4529038;181576.5938;71370.11719;0.026285369;103717.6328
5010.759386;4;3;3;3;4;3;0.444831431;103.0997467;181110.7813;71491.83594;0.026343158;103791.9766
5010.911786;4;3;3;3;4;3;0.444768459;103.7465897;180644.9688;71613.55469;0.026400948;103866.3203
5011.064186;4;3;3;3;4;3;0.444705457;104.393425;180179.1406;71735.27344;0.026458738;103940.6641
5011.216586;4;3;3;3;4;3;0.444642484;105.0402679;179713.3125;71856.99219;0.026516529;104015.0078
5011.368986;4;3;3;3;4;3;0.444579482;105.6871109;179247.4688;71978.71094;0.026574329;104089.3594
5011.521386;4;3;3;3;4;3;0.444470972;106.3276749;178307.0156;72063.60156;0.026602261;104160.5156
5011.673786;4;4;3;3;4;3;0.444329828;106.9637528;177026.125;72122.05469;0.026608771;104229.4063
5011.826186;4;4;3;3;4;3;0.444188625;107.5998154;175744.7656;72180.48438;0.02661526;104298.2891
5011.978586;4;4;3;3;4;3;0.444047391;108.2358856;174463.3906;72238.90625;0.02662174;104367.1719
5012.130986;3;4;3;3;4;3;0.443906188;108.8719482;173182.0156;72297.33594;0.02662823;104436.0547
5012.283386;3;4;3;3;4;3;0.443764985;109.5080185;171900.6406;72355.75781;0.026634721;104504.9375
5012.435786;3;4;3;3;4;3;0.443623751;110.1440811;170619.25;72414.1875;0.026641201;104573.8203
