MD;Ele;Ele5;EleSimp;EleSimp5;UpscaledThinLayerRemoval;UpscaledThinLayerRemovalSimp;AMPCONS;INSPHASE;RAI;RMS;FLAT;SWT
5206.1364;2;3;2;3;3;3;0.502497196;63.28502274;90681.28125;38073.42969;0.00516118;60966.53516
5206.2888;1;3;1;3;3;3;0.502278328;64.01905823;90891.04688;38155.02344;0.00518852;61105.71484
5206.4412;1;3;1;3;3;3;0.502059639;64.75319672;91100.72656;38236.39844;0.00521563;61244.84766
5206.5936;1;3;1;3;3;3;0.501841128;65.48744965;91310.3125;38317.55469;0.00524251;61383.93359
5206.746;1;3;1;3;3;3;0.501622737;66.22180939;91519.8125;38398.49219;0.00526916;61522.96875
5206.8984;1;3;1;3;3;3;0.501404524;66.95627594;91729.21875;38479.21094;0.00529558;61661.96094
5207.0508;2;3;2;3;3;3;0.50118649;67.69084168;91938.53125;38559.71484;0.00532176;61800.90234
5207.2032;2;3;2;3;3;3;0.500968576;68.42551422;92147.75781;38640;0.00534771;61939.79297
5207.3556;2;3;2;3;3;3;0.50074923;69.16267395;92357.86719;38720.47266;0.00537357;62079.30469
5207.508;2;3;2;3;3;3;0.500529349;69.90098572;92568.3125;38800.90625;0.00539927;62219.06641
5207.6604;2;3;2;3;3;3;0.500309646;70.63939667;92778.63281;38881.12891;0.00542474;62358.76953
5207.8128;3;3;3;3;3;3;0.500090063;71.37789917;92988.83594;38961.14063;0.00544997;62498.41797
5207.9652;3;3;3;3;3;3;0.499870598;72.11649323;93198.91406;39040.9375;0.00547497;62638.00781
5208.1176;4;3;3;3;3;3;0.499651283;72.85518646;93408.875;39120.52734;0.00549974;62777.54297
5208.27;4;3;3;3;3;3;0.499432087;73.59397125;93618.71875;39199.90234;0.00552427;62917.01953
5208.4224;4;3;3;3;3;3;0.49921301;74.33283997;93828.4375;39279.07031;0.00554857;63056.4375
5208.5748;4;3;3;3;3;3;0.498994082;75.07180786;94038.03125;39358.02734;0.00557263;63195.79297
5208.7272;3;3;3;3;3;3;0.498775274;75.81085968;94247.5;39436.77734;0.00559645;63335.08984
5208.8796;3;3;3;3;3;3;0.498556584;76.55000305;94456.84375;39515.31641;0.00562003;63474.32422
5209.032;3;3;3;3;3;3;0.498338044;77.28923798;94666.0625;39593.64844;0.00564338;63613.49609
5209.1844;4;3;3;3;3;3;0.498119593;78.02854919;94875.15625;39671.76953;0.00566648;63752.60547
5209.3368;3;3;3;3;3;3;0.497901291;78.76795197;95084.11719;39749.6875;0.00568934;63891.64844
5209.4892;4;3;3;3;3;3;0.497683108;79.50743866;95292.95313;39827.39844;0.00571197;64030.62891
5209.6416;4;3;3;3;3;3;0.49744305;80.20689392;95433.01563;39894.00781;0.00573561;64148.03125
5209.794;4;3;3;3;3;3;0.497202903;80.9056015;95572.59375;39960.23438;0.00575923;64264.55469
5209.9464;4;3;3;3;3;3;0.496962965;81.60403442;95712.51563;40026.21094;0.00578279;64380.46094
5210.0988;3;3;3;3;3;3;0.496723205;82.30218506;95852.77344;40091.9375;0.00580631;64495.75
5210.2512;3;3;3;3;3;3;0.496483654;83.00006867;95993.38281;40157.41797;0.00582979;64610.41797
5210.4036;3;3;3;3;3;3;0.496244311;83.69767761;96134.35156;40222.65234;0.00585321;64724.47266
5210.556;3;3;3;3;3;3;0.496005148;84.39501953;96275.67969;40287.64844;0.00587659;64837.91016
5210.7084;3;3;3;3;3;3;0.495766193;85.09209442;96417.38281;40352.40234;0.00589992;64950.73828
5210.8608;3;3;3;3;3;3;0.495527446;85.78889465;96559.46094;40416.91406;0.0059232;65062.95313
5211.0132;3;3;3;3;3;3;0.495288879;86.48542786;96701.92188;40481.19531;0.00594644;65174.5625
5211.1656;3;3;3;3;3;3;0.495037109;87.1791153;96704.53125;40532.97656;0.00598846;65260.19141
5211.318;2;3;2;3;3;3;0.494738013;87.86329651;96213.01563;40541.35938;0.00609691;65256.02734
5211.4704;2;3;2;3;3;3;0.494438976;88.54701996;95723.86719;40549.77734;0.00620516;65252.05078
5211.6228;2;3;2;3;3;3;0.494139999;89.23028565;95237.07813;40558.23438;0.00631321;65248.26172
5211.7752;2;3;2;3;3;3;0.493841082;89.9131012;94752.64063;40566.73438;0.00642104;65244.66016
5211.9276;2;3;2;3;3;3;0.493542194;90.59545136;94270.5625;40575.27344;0.00652868;65241.24609
5212.08;1;3;1;3;3;3;0.493243367;91.27735138;93790.82813;40583.85156;0.0066361;65238.02344
5212.2324;1;3;1;3;3;3;0.492944568;91.95879364;93313.45313;40592.47656;0.00674331;65234.98438
5212.3848;2;3;2;3;3;3;0.49264586;92.63978577;92838.42969;40601.14453;0.00685031;65232.13672
5212.5372;3;3;3;3;3;3;0.492347151;93.32032013;92365.75781;40609.85547;0.0069571;65229.48047
5212.6896;3;3;3;3;3;3;0.492048532;94.00040436;91895.42188;40618.60938;0.00706368;65227.00781
