MD;Ele;Ele5;EleSimp;EleSimp5;UpscaledThinLayerRemoval;UpscaledThinLayerRemovalSimp;AMPCONS;INSPHASE;RAI;RMS;FLAT;SWT
5033.010001;3;3;3;3;2;3;0.350087136;4.354487896;46740.70703;56700.03906;0.025779691;85013.21875
5033.162401;4;3;3;3;2;3;0.349809289;4.961867333;48672.4375;56703.07422;0.02582942;85178.28125
5033.314801;4;3;3;3;2;3;0.349531472;5.569256306;50604.17188;56706.10938;0.02587915;85343.34375
5033.467201;4;3;3;3;2;3;0.349253625;6.176653862;52535.91797;56709.14063;0.025928879;85508.39844
5033.619601;4;3;3;3;2;3;0.348975778;6.784060955;54467.66797;56712.16797;0.02597863;85673.45313
5033.772001;4;3;3;3;2;3;0.348706543;7.488901138;56241.88281;56743.39063;0.02590465;85781.09375
5033.924401;4;3;3;3;2;3;0.348438174;8.204097748;57999.37891;56777.60938;0.02581753;85882.63281
5034.076801;4;3;3;3;2;3;0.348169833;8.919288635;59756.91797;56811.82422;0.025730411;85984.17969
5034.229201;4;3;3;3;2;3;0.347901464;9.634473801;61514.5;56846.03906;0.02564331;86085.71875
5034.381601;4;3;3;3;2;3;0.347633064;10.34965229;63272.125;56880.25391;0.02555621;86187.26563
5034.534001;4;3;3;3;2;3;0.347364694;11.0648241;65029.79297;56914.46875;0.02546913;86288.80469
5034.686401;4;3;3;3;2;3;0.347096294;11.7799902;66787.5;56948.67969;0.025382049;86390.35156
5034.838801;4;3;3;3;2;3;0.346827865;12.49515057;68545.25;56982.89063;0.025294989;86491.89844
5034.991201;4;3;3;3;2;3;0.346559435;13.21030426;70303.04688;57017.09766;0.025207941;86593.44531
5035.143601;4;3;3;3;2;3;0.346291006;13.92545128;72060.88281;57051.30859;0.025120899;86695
5035.296001;3;3;3;3;2;3;0.346022576;14.64059353;73818.75781;57085.51563;0.025033871;86796.54688
5035.448401;3;3;3;3;2;3;0.345754117;15.35572815;75576.67969;57119.71875;0.02494685;86898.10156
5035.600801;2;3;2;3;2;3;0.345485658;16.070858;77334.64844;57153.92578;0.02485984;86999.65625
5035.753201;3;3;3;3;2;3;0.345217198;16.78598023;79092.65625;57188.12891;0.02477284;87101.21094
5035.905601;2;3;2;3;2;3;0.344948709;17.50109673;80850.70313;57222.32813;0.02468586;87202.76563
5036.058001;2;3;2;3;4;3;0.34468022;18.2162075;82608.78906;57256.53125;0.02459888;87304.32813
5036.210401;2;3;2;3;4;3;0.344411731;18.93131256;84366.92969;57290.73047;0.024511909;87405.88281
5036.362801;2;3;2;3;4;3;0.344143212;19.6464119;86125.10156;57324.92578;0.024424961;87507.44531
5036.515201;2;3;2;3;4;3;0.343874693;20.3615036;87883.32031;57359.125;0.02433802;87609.00781
5036.667601;2;3;2;3;4;3;0.343606144;21.07658958;89641.57813;57393.32031;0.024251079;87710.57031
5036.820001;2;3;2;3;4;3;0.343337625;21.79166985;91399.88281;57427.51563;0.024164161;87812.13281
5036.972401;2;3;2;3;4;3;0.343069077;22.50674248;93158.22656;57461.70703;0.02407725;87913.70313
5037.124801;2;3;2;3;4;3;0.342800498;23.2218113;94916.61719;57495.89844;0.02399035;88015.26563
5037.277201;3;3;3;3;4;3;0.34253192;23.93687248;96675.04688;57530.08984;0.023903459;88116.83594
5037.429601;3;3;3;3;4;3;0.342263341;24.65192795;98433.51563;57564.28125;0.02381658;88218.40625
5037.582001;2;3;2;3;4;3;0.341994762;25.36697578;100192.0313;57598.46875;0.02372971;88319.97656
5037.734401;2;3;2;3;4;3;0.341726154;26.08201981;101950.5938;57632.65625;0.023642849;88421.54688
5037.886801;2;3;2;3;4;3;0.341457546;26.7970562;103709.1875;57666.83984;0.023556011;88523.125
5038.039201;2;3;2;3;4;3;0.341188937;27.51208687;105467.8359;57701.02344;0.023469171;88624.69531
5038.191601;2;3;2;3;4;3;0.340920299;28.22711182;107226.5156;57735.20703;0.023382351;88726.27344
5038.344001;2;3;2;3;4;3;0.340651661;28.94212914;108985.2422;57769.39063;0.023295529;88827.85156
5038.496401;3;3;3;3;4;3;0.340382993;29.65714073;110744.0156;57803.57031;0.02320873;88929.42969
5038.648801;4;3;3;3;4;3;0.340118289;30.36779404;112447.4922;57837.9375;0.02311839;89015.5625
5038.801201;4;3;3;3;4;3;0.339891583;31.03669739;113620.3906;57874.11719;0.02299401;88953.53125
5038.953601;4;3;3;3;4;3;0.339664817;31.70560646;114793.3516;57910.29688;0.022869639;88891.51563
5039.106001;4;3;3;3;4;3;0.339438081;32.37451935;115966.3828;57946.48047;0.02274527;88829.51563
5039.258401;4;3;3;3;4;3;0.339211285;33.04343796;117139.4922;57982.66797;0.0226209;88767.53125
5039.410801;4;3;3;3;4;3;0.338984519;33.71236038;118312.6641;58018.85938;0.02249654;88705.5625
5039.563201;4;3;3;3;4;3;0.338757694;34.38128662;119485.9063;58055.05078;0.022372181;88643.60938
5039.715601;4;3;3;3;4;3;0.338530868;35.05021668;120659.2266;58091.24609;0.022247819;88581.66406
5039.868001;4;3;3;3;2;3;0.338304043;35.71915054;121832.6094;58127.44141;0.02212346;88519.74219
5040.020401;4;3;3;3;2;3;0.338077188;36.38809204;123006.0625;58163.64063;0.02199911;88457.83594
5040.172801;4;3;3;3;2;3;0.337850303;37.05703735;124179.5938;58199.84375;0.021874759;88395.9375
5040.325201;4;3;3;3;2;3;0.337623417;37.72598648;125353.1875;58236.05078;0.02175042;88334.0625
5040.477601;4;3;3;3;2;3;0.337396532;38.39493942;126526.8516;58272.25781;0.02162607;88272.19531
5040.630001;4;3;3;3;2;3;0.337169617;39.06389618;127700.5938;58308.46875;0.021501729;88210.34375
5040.782401;4;3;3;3;2;3;0.336942673;39.73286057;128874.3984;58344.68359;0.0213774;88148.50781
5040.934801;3;3;3;3;2;3;0.336715728;40.40182495;130048.2734;58380.89844;0.021253061;88086.69531
5041.087201;4;3;3;3;2;3;0.336488754;41.07079697;131222.2188;58417.11719;0.021128731;88024.89063
5041.239601;3;3;3;3;2;3;0.336261779;41.73977661;132396.2344;58453.33984;0.021004399;87963.10156
5041.392001;3;3;3;3;2;3;0.336034775;42.40875626;133570.3281;58489.56641;0.020880081;87901.32813
5041.544401;3;3;3;3;2;3;0.335807771;43.07773972;134744.4844;58525.79297;0.020755749;87839.57031
5041.696801;3;3;3;3;2;3;0.335580736;43.7467308;135918.7188;58562.02344;0.020631431;87777.82031
5041.849201;3;3;3;3;2;3;0.335353702;44.41572571;137093.0156;58598.25781;0.02050712;87716.09375
5042.001601;3;3;3;3;2;3;0.335126638;45.08472443;138267.3906;58634.49219;0.020382799;87654.38281
5042.154001;3;3;3;3;2;3;0.334899545;45.75372696;139441.8281;58670.73047;0.02025849;87592.67969
5042.306401;3;3;3;3;2;3;0.334672451;46.42273712;140616.3438;58706.97266;0.02013419;87531
5042.458801;3;3;3;3;2;3;0.334445357;47.09174728;141790.9219;58743.21484;0.020009881;87469.32813
5042.611201;3;3;3;3;2;3;0.334218234;47.76076508;142965.5625;58779.46094;0.019885579;87407.67969
5042.763601;3;3;3;3;2;3;0.333991081;48.42978668;144140.2969;58815.71094;0.019761279;87346.03906
5042.916001;3;3;3;3;2;3;0.333763927;49.0988121;145315.0781;58851.96484;0.019636979;87284.42188
5043.068401;4;3;3;3;2;3;0.333536774;49.76784515;146489.9531;58888.21875;0.019512691;87222.8125
5043.220801;4;3;3;3;2;3;0.333309591;50.4368782;147664.875;58924.47656;0.0193884;87161.21875
5043.373201;3;3;3;3;2;3;0.333082378;51.10591888;148839.8906;58960.73438;0.019264121;87099.64063
5043.525601;3;3;3;3;2;3;0.332855135;51.77500534;150015.0156;58996.99609;0.019139839;87038.07031
5043.678001;3;3;3;3;2;3;0.33263576;52.44976425;150971.125;59011.78906;0.01902232;86994.73438
5043.830401;3;3;3;3;2;3;0.332436323;53.13823319;151377.0938;58972.70703;0.01892159;86997.24219
5043.982801;2;3;2;3;2;3;0.332236826;53.82670975;151783.0938;58933.63672;0.018820871;86999.75
5044.135201;2;3;2;3;2;3;0.33203736;54.51518631;152189.1719;58894.57031;0.018720141;87002.25
5044.287601;2;3;2;3;2;3;0.331837863;55.2036705;152595.2813;58855.50781;0.01861942;87004.75
5044.440001;2;3;2;3;2;3;0.331638336;55.89215088;153001.4531;58816.45313;0.018518699;87007.25
