MD;Ele;Ele5;EleSimp;EleSimp5;UpscaledThinLayerRemoval;UpscaledThinLayerRemovalSimp;AMPCONS;INSPHASE;RAI;RMS;FLAT;SWT
5117.066559;2;2;2;2;2;2;0.246629864;5.226782322;83414.61719;88758.125;0.048786193;140378.875
5117.218959;2;2;2;2;2;2;0.24648425;5.939442635;86346.77344;88822.66406;0.048671968;140380.0625
5117.371359;2;2;2;2;2;2;0.246338636;6.65210247;89278.9375;88887.20313;0.048557732;140381.2656
5117.523759;2;2;2;2;2;2;0.246193022;7.364762306;92211.11719;88951.74219;0.048443493;140382.4844
5117.676159;2;2;2;2;2;2;0.246047422;8.077422142;95143.32031;89016.27344;0.048329253;140383.7031
5117.828559;2;2;2;2;2;2;0.245901808;8.790081024;98075.53906;89080.8125;0.048215009;140384.9219
5117.980959;2;2;2;2;2;2;0.245756194;9.502739906;101007.7656;89145.34375;0.048100755;140386.1563
5118.133359;2;2;2;2;2;2;0.245610595;10.21539879;103940.0156;89209.875;0.047986493;140387.3906
5118.285759;2;2;2;2;2;2;0.245464981;10.92805767;106872.2813;89274.41406;0.047872234;140388.625
5118.438159;2;2;2;2;2;2;0.245319381;11.64071655;109804.5703;89338.94531;0.047757961;140389.875
5118.590559;2;2;2;2;2;2;0.245173767;12.35337448;112736.8672;89403.47656;0.047643688;140391.1406
5118.742959;2;2;2;2;2;2;0.245028168;13.06603146;115669.1797;89468.00781;0.047529411;140392.4063
5118.895359;2;2;2;2;2;2;0.244882569;13.77868938;118601.5156;89532.53125;0.04741513;140393.6719
5119.047759;2;2;2;2;2;2;0.24473697;14.49134636;121533.8672;89597.0625;0.047300842;140394.9375
5119.200159;3;2;3;2;2;2;0.24459137;15.20400333;124466.2266;89661.59375;0.047186546;140396.2188
5119.352559;3;2;3;2;2;2;0.244445786;15.91665936;127398.6094;89726.11719;0.04707225;140397.5156
5119.504959;3;2;3;2;2;2;0.244300187;16.62931633;130331.0078;89790.64844;0.046957951;140398.8125
5119.657359;3;2;3;2;2;2;0.244154587;17.34197235;133263.4219;89855.17188;0.046843644;140400.1094
